NOM_REGION,CLAVE_REGION,NOM_MUN,CVEGEO,POBTOT,POB_HOM,POR_HOM,POB_MUJ,POR_MUJ,POB_EDAD_0_14,POR_EDAD_0_14,POB_EDAD_15_64,POR_EDAD_15_64,POB_EDAD_65+,POR_EDAD_65+,SUPERFICIE,DENSIDAD,POB_RURAL,POB_ETNIA,POB_MIGRANTE,POBREZA_ING,POBREZA_ING_EXTR,POBREZA_MULTI,MARGINACION_1,VULNERABILIDAD_SOCIAL,PRIORIDAD_SOCIAL,REZAGO_SOCIAL_1,IMN_num,REZAGO_SOCIAL_NUM,longitud,latitud,Hospitalizados,Muertes,Positivos,TASA_HospitalizadoS,TASA_Muertes,TASA_Positivos
GUERRERO,12,CUAJINICUILAPA,12023,26627,13443,50.48634844,13184,49.51365156,8520,31.99759642,15432,57.95620986,2643,9.926014947,63235.52367,0.421076611,57.76843054,11.30055958,None,62.60262411,16.35897338,None,Alto,None,None,Medio,0.81028148,0.354782,-98.41674472,16.47198556,0,0,0,0,0,0
GUERRERO,12,CUALAC,12024,7874,4098,52.04470409,3776,47.95529591,2709,34.40436881,4433,56.2992126,668,8.483616967,23901.19569,0.329439585,100,53.82270765,None,82.204617,30.4519937,None,Alto,None,None,Medio,0.784905575,0.665699,-98.66072778,17.74276167,0,0,0,0,0,0
GUERRERO,12,CUAUTEPEC,12025,17024,8755,51.42739662,8269,48.57260338,5649,33.18256579,9744,57.23684211,1620,9.515977444,31490.77653,0.540602738,100,2.713815789,None,76.21199779,32.66898281,None,Muy alto,None,None,Alto,0.741005395,1.069738,-99.00154556,16.74900278,0,0,0,0,0,0
GUERRERO,12,CUETZALA DEL PROGRESO,12026,8272,4180,50.53191489,4092,49.46808511,2258,27.29690522,4759,57.53143133,1255,15.17166344,37222.62182,0.22223045,100,6.890715667,None,79.05395815,33.19943717,None,Muy alto,None,None,Alto,0.717368566,1.24265,-99.83148556,18.13414139,0,0,0,0,0,0
GUERRERO,12,CUTZAMALA DE PINZON,12027,20537,10349,50.39197546,10188,49.60802454,5626,27.39445878,12103,58.93265813,2802,13.64366753,133060.9747,0.154342774,100,0.189901154,None,56.35108004,17.80018081,None,Alto,None,None,Medio,0.791305015,0.209761,-100.5785128,18.46524444,0,0,0,0,0,0
GUERRERO,12,CHILAPA DE ALVAREZ,12028,123722,65981,53.33004639,57741,46.66995361,42563,34.40212735,71373,57.6882042,9785,7.908860187,74966.0191,1.650374416,72.69442783,39.50469601,None,75.24336741,31.44968078,None,Muy alto,None,None,Alto,0.742778051,1.411,-99.17768167,17.59423222,0,0,0,0,0,0
GUERRERO,12,CHILPANCINGO DE LOS BRAVO,12029,283354,148857,52.53393282,134497,47.46606718,77191,27.2418953,187198,66.06506349,18694,6.597401131,218150.8064,1.298890454,11.37517028,6.323891669,None,55.50856287,20.82640339,None,Bajo,None,None,Bajo,0.8840729,-0.579304,-99.50106278,17.55164944,0,0,0,0,0,0
GUERRERO,12,FLORENCIO VILLARREAL,12030,22250,11343,50.97977528,10907,49.02022472,7072,31.78426966,13120,58.96629213,2058,9.249438202,25181.43997,0.883587278,39.59550562,2.934831461,None,54.27080656,15.53463835,None,Alto,None,None,Medio,0.807914518,0.228375,-99.12378722,16.72388056,0,0,0,0,0,0
GUERRERO,12,GENERAL CANUTO A. NERI,12031,6278,3223,51.33800573,3055,48.66199427,1981,31.55463523,3472,55.30423702,825,13.14112775,25924.59333,0.242163876,100,0.446001911,None,83.89945302,30.87226512,None,Muy alto,None,None,Medio,0.75179848,0.782896,-100.0720517,18.41848472,0,0,0,0,0,0
GUERRERO,12,GENERAL HELIODORO CASTILLO,12032,37254,19000,51.00123477,18254,48.99876523,14285,38.34487572,20533,55.11622913,2434,6.533526601,172532.8808,0.215924059,77.33934611,0.657647501,None,94.57061463,57.73759997,None,Muy alto,None,None,Alto,0.715126687,1.6752,-99.97831778,17.78944806,0,0,0,0,0,0
GUERRERO,12,HUAMUXTITLAN,12033,17488,9196,52.58462946,8292,47.41537054,5378,30.75251601,10426,59.61802379,1684,9.629460201,27462.168,0.636803329,55.49519671,24.37671546,None,73.91193247,28.83592237,None,Medio,None,None,Bajo,0.840092512,-0.225142,-98.56528667,17.80217444,0,0,0,0,0,0
GUERRERO,12,HUITZUCO DE LOS FIGUEROA,12034,36593,19084,52.15205094,17509,47.84794906,9901,27.05708742,21762,59.47039051,4772,13.0407455,132433.6826,0.276311881,52.04000765,9.600196759,None,64.20856866,21.22377077,None,Alto,None,None,Medio,0.802292583,0.383238,-99.33430306,18.30598,0,0,0,0,0,0
GUERRERO,12,IGUALA DE LA INDEPENDENCIA,12035,154173,80237,52.04348362,73936,47.95651638,40150,26.0421734,99958,64.83495813,13869,8.995738553,56903.22741,2.709389379,13.82797247,3.916379651,None,54.46520719,21.14927084,None,Bajo,None,None,Bajo,0.873587248,-0.484134,-99.53836833,18.34454917,0,0,0,0,0,0
GUERRERO,12,IGUALAPA,12036,11739,6140,52.30428486,5599,47.69571514,3842,32.7285118,6981,59.46843854,916,7.803049664,19566.87895,0.599942384,100,35.29261436,None,76.06144347,33.80169731,None,Muy alto,None,None,Medio,0.762782733,0.954925,-98.4766175,16.74371333,0,0,0,0,0,0
GUERRERO,12,IXCATEOPAN DE CUAUHTEMOC,12037,6138,3140,51.15672858,2998,48.84327142,1585,25.82274356,3721,60.62235256,832,13.55490388,21142.51412,0.290315521,100,3.616813294,None,73.60527609,23.03080452,None,Alto,None,None,Medio,0.81609185,0.211931,-99.79356944,18.50245222,0,0,0,0,0,0
GUERRERO,12,ZIHUATANEJO DE AZUETA,12038,126001,64564,51.24086317,61437,48.75913683,32724,25.97122245,82805,65.7177324,8620,6.841215546,146456.5623,0.860330176,20.27126769,3.941238562,None,45.86222746,11.21328368,None,Muy bajo,None,None,Bajo,0.888595161,-0.671834,-101.5481756,17.6504575,0,0,0,0,0,0
GUERRERO,12,JUAN R. ESCUDERO,12039,26093,13332,51.09416319,12761,48.90583681,7310,28.01517648,16060,61.54907446,2723,10.43574905,40934.75727,0.637428966,53.00655348,2.870501667,None,74.38435756,31.51048143,None,Medio,None,None,Bajo,0.837921639,-0.07409,-99.52204694,17.16900444,0,0,0,0,0,0
GUERRERO,12,LEONARDO BRAVO,12040,26357,13560,51.44743332,12797,48.55256668,8920,33.84300186,15253,57.87077437,2184,8.286223774,72036.36838,0.36588463,52.63876769,1.062336381,None,87.94279458,35.98819822,None,Alto,None,None,Medio,0.800968429,0.56019,-99.67734056,17.66080194,0,0,0,0,0,0
GUERRERO,12,MALINALTEPEC,12041,29625,15738,53.12405063,13887,46.87594937,11183,37.74852321,16204,54.69704641,2235,7.544303797,47354.04579,0.625606524,100,96.86075949,None,88.49790044,50.0230793,None,Muy alto,None,None,Muy alto,0.709843088,2.079635,-98.6711075,17.24462833,0,0,0,0,0,0
GUERRERO,12,MARTIR DE CUILAPAN,12042,18613,9926,53.32831892,8687,46.67168108,6517,35.01316284,10543,56.64320636,1551,8.332885618,61461.89911,0.302838023,100,47.6441197,None,85.55000206,40.00520454,None,Muy alto,None,None,Alto,0.760719264,1.13742,-99.32934111,17.74192528,0,0,0,0,0,0
GUERRERO,12,METLATONOC,12043,18859,10084,53.47049154,8775,46.52950846,8164,43.28967602,9396,49.82236598,1290,6.840235431,60242.02143,0.313053904,100,98.54181028,None,97.71735917,67.75765041,None,Muy alto,None,None,Muy alto,0.663157785,2.911277,-98.40709944,17.19537222,0,0,0,0,0,0
GUERRERO,12,MOCHITLAN,12044,12402,6378,51.42718916,6024,48.57281084,3497,28.19706499,7603,61.30462829,1302,10.49830672,51288.83221,0.241807026,51.20141913,2.330269311,None,69.05681492,25.54277661,None,Medio,None,None,Medio,0.831201077,0.199186,-99.37129444,17.47235778,0,0,0,0,0,0
GUERRERO,12,OLINALA,12045,28446,14937,52.51001898,13509,47.48998102,9867,34.68677494,16201,56.95352598,2373,8.342121915,70593.9607,0.402952317,75.4939183,53.83533713,None,88.6766736,45.948652,None,Muy alto,None,None,Muy alto,0.686800338,1.810943,-98.74125639,17.77833222,0,0,0,0,0,0
GUERRERO,12,OMETEPEC,12046,68207,35166,51.557758,33041,48.442242,21254,31.16102453,42221,61.90127113,4715,6.912780213,59969.13839,1.13736835,44.00574721,40.24367,None,68.18648621,31.11906135,None,Alto,None,None,Medio,0.78982161,0.6477,-98.40442139,16.68508917,0,0,0,0,0,0
GUERRERO,12,PEDRO ASCENCIO ALQUISIRAS,12047,7076,3724,52.62860373,3352,47.37139627,2347,33.16845676,4000,56.52911249,729,10.30243075,29322.43116,0.241316962,100,0.494629734,None,89.58461318,37.48385245,None,Muy alto,None,None,Muy alto,0.67326938,2.12233,-99.88701778,18.51236417,0,0,0,0,0,0
GUERRERO,12,PETATLAN,12048,44583,22691,50.89608147,21892,49.10391853,12817,28.74862616,27388,61.43148734,4355,9.768297333,196629.5602,0.226736,31.91126663,1.242626113,None,54.97041698,19.01301756,None,Medio,None,None,Bajo,0.85201689,-0.205994,-101.2745519,17.53820667,0,0,0,0,0,0
GUERRERO,12,PILCAYA,12049,12753,6510,51.04681251,6243,48.95318749,3725,29.20881361,7759,60.84058653,1268,9.942758567,16164.94106,0.78892957,51.50944876,0.45479495,None,62.14411427,14.97925536,None,Medio,None,None,Bajo,0.848736937,-0.113681,-99.67617472,18.74758389,0,0,0,0,0,0
GUERRERO,12,PUNGARABATO,12050,38482,19693,51.17457513,18789,48.82542487,10790,28.03908321,24428,63.47902916,3262,8.476690401,12596.85642,3.05488915,32.82573671,0.805571436,None,52.66855083,15.385649,None,Bajo,None,None,Bajo,0.86994052,-0.586999,-100.6682408,18.36227278,0,0,0,0,0,0
GUERRERO,12,QUECHULTENoneGO,12051,36143,18795,52.00177074,17348,47.99822926,12129,33.55836538,20722,57.33337022,3292,9.108264394,84607.74307,0.427183124,80.0403951,22.0595966,None,94.17120018,56.38252542,None,Alto,None,None,Medio,0.772424118,0.924252,-99.24083333,17.40916667,0,0,0,0,0,0
GUERRERO,12,SAN LUIS ACATLAN,12052,46270,23627,51.06332397,22643,48.93667603,16205,35.02269289,26865,58.06137886,3199,6.91376702,110026.9491,0.420533336,79.29111735,65.96931057,None,86.02575976,47.80042119,None,Muy alto,None,None,Muy alto,0.673822275,2.228403,-98.73361278,16.80858306,0,0,0,0,0,0
GUERRERO,12,SAN MARCOS,12053,50124,25550,50.97358551,24574,49.02641449,14955,29.8360067,30028,59.90742957,5134,10.24259836,115726.8864,0.433123205,72.76753651,2.136700982,None,60.48085181,20.51345098,None,Alto,None,None,Medio,0.779051277,0.6156,-99.39004639,16.79734361,0,0,0,0,0,0
GUERRERO,12,SAN MIGUEL TOTOLAPAN,12054,24139,12272,50.83889142,11867,49.16110858,8526,35.32043581,13284,55.03127719,2329,9.648287004,236813.0009,0.101932748,100,0.637971747,None,84.28614801,41.7257432,None,Muy alto,None,None,Muy alto,0.681456163,1.889224,-100.3908211,18.16126667,0,0,0,0,0,0
GUERRERO,12,TAXCO DE ALARCON,12055,105586,55221,52.29954729,50365,47.70045271,26575,25.1690565,68583,64.95463414,10420,9.868732597,64850.62576,1.628141576,45.80815638,4.947625632,None,74.97551304,26.79304994,None,Medio,None,None,Bajo,0.853177484,-0.225229,-99.60459472,18.55738194,0,0,0,0,0,0
GUERRERO,12,TECOANAPA,12056,46063,23475,50.9628118,22588,49.0371882,14378,31.21377244,27531,59.76814363,4151,9.011571109,69889.456,0.659083682,100,2.958990947,None,82.67566939,39.10354354,None,Alto,None,None,Medio,0.763135392,0.800443,-99.26087639,16.98885444,0,0,0,0,0,0
GUERRERO,12,TECPAN DE GALEANA,12057,65237,32836,50.33339976,32401,49.66660024,17244,26.43285252,40567,62.18403667,7416,11.36778209,284606.6931,0.229218081,46.27895213,1.302941582,None,37.81413687,6.999403642,None,Medio,None,None,Bajo,0.835555347,-0.006518,-100.6323778,17.22260861,0,0,0,0,0,0
GUERRERO,12,TELOLOAPAN,12058,53817,28132,52.27344519,25685,47.72655481,16320,30.32499024,31305,58.16935169,6188,11.49822547,100652.1676,0.534682971,53.27127116,2.608841073,None,63.91639524,17.31900906,None,Alto,None,None,Medio,0.811660409,0.209592,-99.86957278,18.37180917,0,0,0,0,0,0
GUERRERO,12,TEPECOACUILCO DE TRUJANO,12059,30806,15966,51.82756606,14840,48.17243394,8467,27.48490554,18367,59.6215023,3971,12.89034604,85115.6675,0.361931016,77.65370382,22.7228462,None,75.07358597,30.87185267,None,Alto,None,None,Medio,0.790095116,0.522841,-99.46669417,18.28698972,0,0,0,0,0,0
GUERRERO,12,TETIPAC,12060,13552,6954,51.31345927,6598,48.68654073,4035,29.77420307,8153,60.16086187,1364,10.06493506,21698.87412,0.624548533,100,0.31729634,None,79.26510296,30.95119473,None,Alto,None,None,Medio,0.80922342,0.352859,-99.64898222,18.64938528,0,0,0,0,0,0
GUERRERO,12,TIXTLA DE GUERRERO,12061,43171,22564,52.26656783,20607,47.73343217,12017,27.83581571,27179,62.95661439,3932,9.107965996,38849.61909,1.111233546,27.63429154,26.77955109,None,57.86040334,22.53005903,None,Alto,None,None,Medio,0.815749704,0.407787,-99.39827139,17.56672417,0,0,0,0,0,0
GUERRERO,12,TLACOACHISTLAHUACA,12062,22781,12170,53.42171108,10611,46.57828892,8647,37.95706949,12478,54.77371494,1656,7.269215574,80447.99292,0.283176735,77.90702779,86.38338967,None,83.11278195,43.17851515,None,Muy alto,None,None,Muy alto,0.672534317,2.291287,-98.30174889,16.80990889,0,0,0,0,0,0
GUERRERO,12,TLACOAPA,12063,10092,5359,53.10146651,4733,46.89853349,3524,34.91874752,5770,57.17399921,798,7.90725327,28024.80235,0.360109587,100,92.13238208,None,92.03539554,49.83387424,None,Muy alto,None,None,Muy alto,0.677012685,2.858437,-98.74821139,17.25994833,0,0,0,0,0,0
GUERRERO,12,TLALCHAPA,12064,11681,5861,50.17549867,5820,49.82450133,3240,27.73735125,6696,57.32385926,1745,14.93878949,47058.55916,0.248222644,100,0.136974574,None,46.58620932,11.07593122,None,Alto,None,None,Bajo,0.821618148,-0.184517,-100.4782533,18.40867444,0,0,0,0,0,0
GUERRERO,12,TLALIXTAQUILLA DE MALDONADO,12065,7602,3902,51.32859774,3700,48.67140226,2454,32.28097869,4287,56.39305446,825,10.85240726,11742.06278,0.647416058,100,29.47908445,None,77.86399788,27.12751856,None,Muy alto,None,None,Medio,0.755205422,0.760751,-98.36986222,17.57448361,0,0,0,0,0,0
GUERRERO,12,TLAPA DE COMONFORT,12066,96125,51104,53.16410923,45021,46.83589077,33018,34.34902471,57427,59.7420026,5622,5.84863459,60889.61625,1.578676397,38.01820546,73.36384915,None,71.77022858,31.35916279,None,Alto,None,None,Medio,0.813541571,0.49729,-98.58213833,17.54694944,0,0,0,0,0,0
GUERRERO,12,TLAPEHUALA,12067,22209,11334,51.03336485,10875,48.96663515,6494,29.24039804,13293,59.8541132,2415,10.87397001,28394.92345,0.782146852,63.79846008,0.031518754,None,68.55242215,27.1322646,None,Alto,None,None,Bajo,0.822630687,-0.028733,-100.5415742,18.23976028,0,0,0,0,0,0
GUERRERO,12,LA UNION DE ISIDORO MONTES DE OCA,12068,26349,12988,49.29219325,13361,50.70780675,7284,27.64431288,16119,61.17499715,2946,11.18068997,175353.901,0.150261841,100,0.455425253,None,43.50344052,10.22313456,None,Alto,None,None,Bajo,0.814288533,-0.002655,-101.8056847,17.98233333,0,0,0,0,0,0
GUERRERO,12,XALPATLAHUAC,12069,11966,6545,54.69664048,5421,45.30335952,4478,37.42269764,6275,52.44024737,1213,10.13705499,22668.89888,0.527859781,100,95.19471837,None,93.2117477,50.00408024,None,Muy alto,None,None,Muy alto,0.668767227,2.0646,-98.60644917,17.47087528,0,0,0,0,0,0
GUERRERO,12,XOCHIHUEHUETLAN,12070,7862,4122,52.42940728,3740,47.57059272,2184,27.77919105,4632,58.91630628,1046,13.30450267,26124.65501,0.300941773,31.04807937,4.680742814,None,74.65086096,19.31791313,None,Alto,None,None,Medio,0.809722276,0.242333,-98.48766139,17.90564028,0,0,0,0,0,0
GUERRERO,12,XOCHISTLAHUACA,12071,29891,15631,52.29333244,14260,47.70666756,9494,31.76206885,18157,60.74403667,2145,7.176073065,45430.38367,0.65795174,100,93.78408217,None,87.48230983,41.33410967,None,Muy alto,None,None,Muy alto,0.704061798,2.343437,-98.24246667,16.79242361,0,0,0,0,0,0
GUERRERO,12,ZAPOTITLAN TABLAS,12072,12004,6175,51.44118627,5829,48.55881373,4445,37.02932356,6806,56.69776741,750,6.247917361,22850.20713,0.525334406,100,96.66777741,None,91.36983751,52.0993568,None,Muy alto,None,None,Muy alto,0.711662651,2.48207,-98.78170889,17.42288722,0,0,0,0,0,0
GUERRERO,12,ZIRANDARO,12073,18031,8952,49.64782874,9079,50.35217126,5054,28.02950474,9895,54.87771061,2083,11.55232655,213881.9489,0.084303515,100,0.155288115,None,71.49511453,24.82063906,None,Alto,None,None,Medio,0.771526225,0.800867,-100.9758561,18.4791325,0,0,0,0,0,0
GUERRERO,12,ZITLALA,12074,21977,11926,54.26582336,10051,45.73417664,7524,34.23579196,12239,55.69003959,2160,9.828457023,30440.39917,0.721968194,72.3483642,63.22974018,None,89.24333671,38.55390575,None,Muy alto,None,None,Alto,0.737767997,1.720882,-99.18524778,17.69034056,0,0,0,0,0,0
GUERRERO,12,EDUARDO NERI,12075,53126,27401,51.57738207,25725,48.42261793,16241,30.57071867,32799,61.73813199,4083,7.685502391,124795.9956,0.425702762,36.75789632,17.89519256,None,65.58709099,24.78396106,None,Medio,None,None,Bajo,0.830986879,0.099217,-99.52593667,17.65319722,0,0,0,0,0,0
GUERRERO,12,ACATEPEC,12076,40197,20657,51.38940717,19540,48.61059283,16399,40.79657686,21998,54.72547703,1800,4.477946115,63152.04164,0.636511488,100,97.76102694,None,96.02782103,61.53829858,None,Muy alto,None,None,Muy alto,0.662813963,3.197062,-98.91033361,17.32521889,0,0,0,0,0,0
GUERRERO,12,MARQUELIA,12077,14280,7253,50.79131653,7027,49.20868347,4301,30.11904762,8644,60.53221289,1335,9.348739496,20933.49566,0.682160315,51.98179272,8.851540616,None,59.71265625,18.58660113,None,Alto,None,None,Medio,0.819109731,0.278664,-98.81785194,16.58331389,0,0,0,0,0,0
GUERRERO,12,COCHOAPA EL GRANDE,12078,21241,11312,53.25549645,9929,46.74450355,9842,46.33491832,9832,46.28783956,1567,7.377242126,62150.30844,0.341768215,100,99.50096511,None,99.44156713,84.23406593,None,Muy alto,None,None,Muy alto,0.504292378,4.998727,-98.45527972,17.19296694,0,0,0,0,0,0
GUERRERO,12,JOSE JOAQUIN DE HERRERA,12079,18381,9590,52.17343997,8791,47.82656003,7169,39.00223056,10231,55.66073663,981,5.337032806,13200.44618,1.392452933,100,97.73679343,None,94.96795439,59.40131725,None,Muy alto,None,None,Muy alto,0.628232484,2.992723,-99.02438778,17.44872611,0,0,0,0,0,0
GUERRERO,12,JUCHITAN,12080,7559,3741,49.49067337,3818,50.50932663,2254,29.8187591,4358,57.65312872,947,12.52811218,25200.93097,0.299949236,100,9.08850377,None,65.72847949,20.5874229,None,Muy alto,None,None,Medio,0.759140365,0.763133,-98.63671361,16.62707056,0,0,0,0,0,0
GUERRERO,12,ILIATENCO,12081,11679,6113,52.34181009,5566,47.65818991,4048,34.66050176,6746,57.76179467,885,7.577703571,24066.47514,0.48528087,100,96.37811456,None,80.23670737,38.66924796,None,Muy alto,None,None,Muy alto,0.733439972,1.820274,-98.68581139,17.04553083,0,0,0,0,0,0
HIDALGO,13,ACATLAN,13001,22268,11563,51.92653135,10705,48.07346865,6502,29.19885037,13919,62.50673612,1847,8.294413508,23978.12399,0.928679825,100,0.911622059,None,39.28588528,4.896572469,None,Medio,None,None,Bajo,0.84347771,-0.301684,-98.43837194,20.14590306,0,0,0,0,0,0
HIDALGO,13,ACAXOCHITLAN,13002,46065,24348,52.85574731,21717,47.14425269,15410,33.45272984,27668,60.06295452,2981,6.471290568,23708.80397,1.942949128,88.90046673,48.99598394,None,80.08612887,28.50512083,None,Alto,None,None,Medio,0.793053215,0.711946,-98.20324417,20.15869333,0,0,0,0,0,0
HIDALGO,13,ACTOPAN,13003,61002,31925,52.33434969,29077,47.66565031,15550,25.49096751,40158,65.8306285,5292,8.675125406,26969.4799,2.261890115,47.09025934,8.491524868,None,48.01740813,3.660028065,None,Muy bajo,None,None,Muy bajo,0.898528813,-0.870466,-98.94290056,20.26908583,0,0,0,0,0,0
HIDALGO,13,AGUA BLANCA DE ITURBIDE,13004,10313,5400,52.36109764,4913,47.63890236,2927,28.38165422,6453,62.57151168,933,9.046834093,11907.74017,0.86607533,100,1.619315427,None,60.00171954,8.297557564,None,Medio,None,None,Bajo,0.836639145,0.026182,-98.35638611,20.34950389,0,0,0,0,0,0
HIDALGO,13,AJACUBA,13005,18872,9764,51.73802459,9108,48.26197541,4561,24.16807969,12425,65.83827893,1886,9.993641373,23722.9494,0.795516598,56.26324714,0.88490886,None,48.06550039,4.523741541,None,Muy bajo,None,None,Bajo,0.8934081,-0.671084,-99.1221325,20.092525,0,0,0,0,0,0
HIDALGO,13,ALFAJAYUCAN,13006,19162,9964,51.99874752,9198,48.00125248,5016,26.17680827,11864,61.9142052,2281,11.90376787,43008.4947,0.44553989,100,37.50652333,None,48.56074693,7.781235123,None,Medio,None,None,Bajo,0.849250505,-0.308831,-99.34958917,20.40997111,0,0,0,0,0,0
HIDALGO,13,ALMOLOYA,13007,12546,6476,51.61804559,6070,48.38195441,3366,26.82926829,8052,64.17981827,1128,8.990913439,27053.37035,0.463749982,55.2207875,0.438386737,None,50.23645022,3.844678379,None,Bajo,None,None,Bajo,0.880926788,-0.552404,-98.40329306,19.70331944,0,0,0,0,0,0
HIDALGO,13,APAN,13008,46681,24393,52.25466464,22288,47.74533536,11525,24.68884557,30831,66.04614297,4323,9.260727062,32012.43517,1.458214589,38.32180116,0.694072535,None,41.36221078,3.626254128,None,Muy bajo,None,None,Muy bajo,0.904244096,-0.931588,-98.45194444,19.71,0,0,0,0,0,0
HIDALGO,13,EL ARENAL,13009,19836,10261,51.72917927,9575,48.27082073,5241,26.42165759,12955,65.31054648,1639,8.262754588,13655.61566,1.452589213,100,3.569267998,None,48.88535895,4.885039204,None,Bajo,None,None,Bajo,0.870713544,-0.62489,-98.91104556,20.22142389,0,0,0,0,0,0
HIDALGO,13,ATITALAQUIA,13010,31525,16044,50.89294211,15481,49.10705789,7463,23.67327518,21550,68.35844568,2512,7.968279144,6199.804746,5.084837554,39.71451229,1.110229976,None,28.96464061,1.358173715,None,Muy bajo,None,None,Muy bajo,0.926831133,-1.045802,-99.22112861,20.05915472,0,0,0,0,0,0
HIDALGO,13,ATLAPEXCO,13011,19812,10301,51.99374117,9511,48.00625883,5235,26.42337977,11938,60.25641026,2630,13.27478296,14136.93661,1.401435159,100,85.13527155,None,65.15503873,18.66642836,None,Medio,None,None,Medio,0.825630736,0.3984,-98.34818667,21.01711389,0,0,0,0,0,0
HIDALGO,13,ATOTONILCO EL GRANDE,13012,30135,15874,52.67629003,14261,47.32370997,8037,26.66998507,19176,63.63364858,2921,9.693047951,45491.95723,0.662424785,72.06902273,1.191305791,None,52.42356572,6.998481922,None,Bajo,None,None,Bajo,0.856847561,-0.342797,-98.66906167,20.28688167,0,0,0,0,0,0
HIDALGO,13,ATOTONILCO DE TULA,13013,62470,32056,51.31423083,30414,48.68576917,17287,27.67248279,42090,67.37634064,3048,4.879141988,12145.62021,5.143417868,47.67248279,3.488074276,None,32.85536833,2.853512269,None,Muy bajo,None,None,Muy bajo,0.924841384,-1.155127,-99.22019083,20.00776667,0,0,0,0,0,0
HIDALGO,13,CALNALI,13014,16150,8406,52.0495356,7744,47.9504644,4186,25.91950464,9515,58.91640867,2449,15.16408669,20915.55055,0.772152756,100,41.98142415,None,66.14788048,13.17876604,None,Medio,None,None,Medio,0.828105312,0.189925,-98.58353222,20.89717778,0,0,0,0,0,0
HIDALGO,13,CARDONAL,13015,19431,10123,52.09716433,9308,47.90283567,5129,26.39596521,12314,63.37296073,1988,10.23107406,58871.46727,0.330058021,100,80.01646853,None,56.498246,9.259265045,None,Bajo,None,None,Bajo,0.857209083,-0.249766,-99.11706889,20.61338861,0,0,0,0,0,0
HIDALGO,13,CUAUTEPEC DE HINOJOSA,13016,60421,31555,52.22521971,28866,47.77478029,16814,27.82807302,38652,63.97113586,4932,8.16272488,38861.9134,1.554761326,66.02174741,1.135366843,None,67.32217639,9.042732086,None,Bajo,None,None,Bajo,0.860900916,-0.435984,-98.30973806,20.03547,0,0,0,0,0,0
HIDALGO,13,CHAPANTONGO,13017,12967,6690,51.59250405,6277,48.40749595,3328,25.66515,8049,62.07295442,1590,12.26189558,27619.92295,0.469479948,100,1.110511298,None,49.26229694,8.377793774,None,Medio,None,None,Bajo,0.837194914,0.013213,-99.41323111,20.28531556,0,0,0,0,0,0
HIDALGO,13,CHAPULHUACAN,13018,22903,11641,50.82740252,11262,49.17259748,6831,29.82578701,13690,59.77382876,2382,10.40038423,22951.91061,0.997868996,100,11.84560975,None,51.36530326,7.125803945,None,Medio,None,None,Bajo,0.832937977,-0.018166,-98.9045875,21.15941778,0,0,0,0,0,0
HIDALGO,13,CHILCUAUTLA,13019,18909,9719,51.3988048,9190,48.6011952,4988,26.37897298,12146,64.23396266,1775,9.387064361,22109.17377,0.855255841,100,63.28203501,None,48.85354886,6.203759205,None,Bajo,None,None,Bajo,0.859060829,-0.313465,-99.23174667,20.33096167,0,0,0,0,0,0
HIDALGO,13,ELOXOCHITLAN,13020,2593,1354,52.21750868,1239,47.78249132,578,22.29078288,1520,58.61935981,495,19.08985731,23749.72334,0.109180219,100,1.735441573,None,52.97648903,4.047021944,None,Medio,None,None,Bajo,0.853313748,-0.311282,-98.80914083,20.7467175,0,0,0,0,0,0
HIDALGO,13,EMILIANO ZAPATA,13021,15175,7837,51.64415157,7338,48.35584843,3752,24.72487644,9947,65.54859967,1475,9.719934102,12222.8229,1.241529892,36.84349259,0.836902801,None,37.80596077,2.614986949,None,Muy bajo,None,None,Muy bajo,0.910588053,-0.997424,-98.54741611,19.65700833,0,0,0,0,0,0
HIDALGO,13,EPAZOYUCAN,13022,16285,8406,51.61805342,7879,48.38194658,3869,23.75805956,10917,67.03715075,1494,9.174086583,14131.52841,1.152387734,100,1.725514277,None,36.81887136,3.254126566,None,Bajo,None,None,Muy bajo,0.88200952,-0.764795,-98.63620917,20.01802167,0,0,0,0,0,0
HIDALGO,13,FRANCISCO I. MADERO,13023,36248,18952,52.28426396,17296,47.71573604,8654,23.87442066,24168,66.67402339,3423,9.443279629,9728.973245,3.725778567,52.05252704,5.032001766,None,48.20622772,4.226750307,None,Muy bajo,None,None,Muy bajo,0.905965963,-0.883003,-99.08889361,20.24518556,0,0,0,0,0,0
HIDALGO,13,HUASCA DE OCAMPO,13024,17607,9288,52.75174646,8319,47.24825354,5119,29.07366388,10860,61.68001363,1628,9.246322485,30054.94225,0.585827111,100,1.453967172,None,51.13082436,9.227567631,None,Bajo,None,None,Bajo,0.855612091,-0.426784,-98.57761472,20.20361111,0,0,0,0,0,0
HIDALGO,13,HUAUTLA,13025,20673,10812,52.30010158,9861,47.69989842,5248,25.38576888,11720,56.69230397,3705,17.92192715,28968.30114,0.713642126,100,90.96889663,None,64.23164376,16.16058587,None,Alto,None,None,Medio,0.794135054,0.78261,-98.28682083,21.03138667,0,0,0,0,0,0
HIDALGO,13,HUAZALINGO,13026,12766,6571,51.47266176,6195,48.52733824,3786,29.65690114,7588,59.4391352,1392,10.90396365,10649.63611,1.198726404,100,91.87686041,None,86.15272431,32.20252893,None,Alto,None,None,Medio,0.820336595,0.520875,-98.50774833,20.9803025,0,0,0,0,0,0
