dates,ACONCHI,AGUA_PRIETA,ALAMOS,ALTAR,ARIVECHI,ARIZPE,BACADEHUACHI,BACANORA,BACERAC,BACOACHI,BACUM,BANAMICHI,BAVIACORA,BAVISPE,BENJAMIN_HILL,CABORCA,CAJEME,CANANEA,CARBO,LA_COLORADA,CUCURPE,CUMPAS,DIVISADEROS,EMPALME,ETCHOJOA,FRONTERAS,GRANADOS,GUAYMAS,HERMOSILLO,HUACHINERA,HUASABAS,HUATABAMPO,HUEPAC,IMURIS,MAGDALENA,MAZATAN,MOCTEZUMA,NACO,NACORI_CHICO,NACOZARI_DE_GARCIA,NAVOJOA,NOGALES,ONAVAS,OPODEPE,OQUITOA,PITIQUITO,PUERTO_PENASCO,QUIRIEGO,RAYON,ROSARIO,SAHUARIPA,SAN_FELIPE_DE_JESUS,SAN_JAVIER,SAN_LUIS_RIO_COLORADO,SAN_MIGUEL_DE_HORCASITAS,SAN_PEDRO_DE_LA_CUEVA,SANTA_ANA,SANTA_CRUZ,SARIC,SOYOPA,SUAQUI_GRANDE,TEPACHE,TRINCHERAS,TUBUTAMA,URES,VILLA_HIDALGO,VILLA_PESQUEIRA,YECORA,GENERAL_PLUTARCO_ELIAS_CALLES,BENITO_JUAREZ,SAN_IGNACIO_RIO_MUERTO
2020-05-25,0,0.517998103090947,0,0,0,0,0,0,0,0,0.411377889672564,0,0,0,0,0.641175659689607,1.29825300965595,0.603521426821216,0.962778965205168,0,0,0,0,0.18517644074215,0.466023399034866,0,0,0.485713496429854,0.635759498386773,0,0,0.306499881691046,0,0,0.57634479250867,0,0,0,0,0,1.85392947594338,1.43873972155351,13.0463144161774,0,0,0,0.151921541639036,0,0,0.985901607019619,0,0,0,1.62701184201428,0,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.349446302333952,1.53666482266888,0
2020-05-26,0,0.569797913400041,0,0,0,0,0,0,0,0,0.411377889672564,0,0,0,0,0.748038269637875,1.46189834700754,0.72422571218546,0.962778965205168,0,0,0,0,0.18517644074215,0.543693965540676,0,0,0.51607058995672,0.671362030296432,0,0,0.306499881691046,0,0,0.57634479250867,0,0,0,0,0,1.99876771625146,1.5286609541506,13.0463144161774,0,0,1.04404840208392,0.151921541639036,0,0,0.985901607019619,0,0,0,1.67486513148529,0,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.349446302333952,1.53666482266888,0
2020-05-27,0,0.621597723709136,0,0,0,0,0,0,0,0,0.411377889672564,0,0,0,0,0.748038269637875,1.59281461688881,0.72422571218546,0.962778965205168,0,0,0,0,0.18517644074215,0.621364532046487,0,0,0.576784777010452,0.727308866154468,0,0,0.367799858029255,0,0,0.57634479250867,0,0,0,0,0,2.11463830849792,1.65455067978653,13.0463144161774,0,0,1.04404840208392,0.151921541639036,0,0,0.985901607019619,0,0,0,1.69879177622079,0.443834911166442,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.349446302333952,1.53666482266888,0
2020-05-28,0,0.569797913400041,0,0.501675596492284,0,0,0,0,0,0,0.617066834508846,0,0,0,0,0.801469574612009,1.73464057592685,0.72422571218546,0.962778965205168,0,0,0,0,0.18517644074215,0.776705665058109,0,0,0.607141870537317,0.798513929973787,0,0,0.367799858029255,0,0,0.57634479250867,0,0,0,0,0,2.259476548806,1.79842465194189,13.0463144161774,0,0,1.04404840208392,0.151921541639036,0,0,0.985901607019619,0.905821716169823,0,0,1.69879177622079,1.33150473349933,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.349446302333952,1.53666482266888,0
2020-05-29,0,0.569797913400041,0,0.501675596492284,0,0,0,0,0,0,0.617066834508846,0,0,0,0,0.801469574612009,1.81100840002426,0.482817141456973,0.962778965205168,0,0,0,0,0.18517644074215,0.776705665058109,0,0,0.637498964064183,0.854460765831823,0,0,0.367799858029255,0,0,0.864517188763006,0,0,0,0,0,2.37534714105246,1.88834588453898,13.0463144161774,0,0,1.56607260312588,0.151921541639036,1.54106950223455,0,0.985901607019619,0.905821716169823,0,0,1.67486513148529,1.33150473349933,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.349446302333952,1.75618836876443,0
2020-05-30,0,0.67339753401823,0,0.501675596492284,0,0,0,0,0,0,0.617066834508846,0,0,0,0,0.854900879586142,1.92010529159199,0.482817141456973,0.962778965205168,0,0,0,0,0.277764661113225,0.85437623156392,0,0,0.607141870537317,0.925665829651141,0,0,0.367799858029255,0,0,0.864517188763006,0,0,0,0,0.331401263964421,2.37534714105246,1.96028287061665,13.0463144161774,0,0,1.56607260312588,0.151921541639036,1.54106950223455,0,0.985901607019619,0.905821716169823,0,0,1.7227184209563,1.33150473349933,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.349446302333952,1.75618836876443,0
2020-05-31,0,0.67339753401823,0,0.501675596492284,0,0,0,0,0,0,0.617066834508846,0,0,0,0,0.801469574612009,2.00738280484617,0.72422571218546,0.962778965205168,0,0,0.816933395420271,0,0.462941101855375,0.85437623156392,0,0,0.667856057591049,1.01721519741884,0,0,0.367799858029255,0,0,0.864517188763006,0,0,0,0,0.662802527928841,2.4622500852373,1.99625136365549,13.0463144161774,0,0,1.56607260312588,0.151921541639036,1.54106950223455,0,0.985901607019619,0.905821716169823,0,0,1.7227184209563,1.33150473349933,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.349446302333952,2.19523546095554,0
2020-06-01,0,0.880596775254609,0,0.501675596492284,0,0,0,0,0,0,0.617066834508846,0,0,0,0,0.854900879586142,2.13829907472744,0.844929997549703,0.962778965205168,0,0,0.816933395420271,0,0.55552932222645,1.00971736457554,0.526701112919452,0,0.758927338171647,1.11385064117363,0,0,0.367799858029255,0,0,0.864517188763006,0,0,0,0,0.662802527928841,2.49121773329892,2.05020410321375,13.0463144161774,0,0,1.56607260312588,0.151921541639036,1.54106950223455,0,0.985901607019619,0.905821716169823,0,0,1.7705717104273,1.33150473349933,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.349446302333952,2.4147590070511,0
2020-06-02,0,1.03599620618189,0,0.501675596492284,0,0,0,0,0,0,0.617066834508846,0,0,0,0.95467216557834,0.854900879586142,2.37831223617644,0.844929997549703,0.962778965205168,0,0,0.816933395420271,0,0.648117542597525,1.00971736457554,1.58010333875835,0,0.758927338171647,1.21557216091551,0,0,0.367799858029255,0,0,0.864517188763006,0,0,0,0,0.662802527928841,2.57812067748377,2.17609382884968,13.0463144161774,0,0,1.56607260312588,0.151921541639036,1.54106950223455,0,0.985901607019619,0.905821716169823,0,0,1.89020493410482,1.33150473349933,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.698892604667904,2.4147590070511,0
2020-06-03,0,1.08779601649099,0.190659223330588,0.501675596492284,0,0,0,0,0,0,0.617066834508846,0,0,0,0.95467216557834,0.854900879586142,2.52013819521449,0.844929997549703,0.962778965205168,0,0,0.816933395420271,0,0.55552932222645,1.00971736457554,1.58010333875835,0,0.819641525225379,1.27660507276064,0,0,0.429099834367464,0,0,0.864517188763006,0,0,0,0,0.662802527928841,2.636055973607,2.26601506144678,13.0463144161774,0,0,1.56607260312588,0.151921541639036,1.54106950223455,0,0.985901607019619,0.905821716169823,0,0,1.89020493410482,1.33150473349933,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.698892604667904,2.4147590070511,0
2020-06-04,0,0.984196395872798,0.190659223330588,0.501675596492284,0,0,0,0,0,0,1.23413366901769,0,0,0,0.95467216557834,0.96176348953441,2.64014477593899,0.844929997549703,0.962778965205168,0,0,0.816933395420271,0,0.55552932222645,0.932046798069731,1.58010333875835,0,0.910712805805976,1.37324051651543,0,0,0.429099834367464,0,0,1.00860338689017,0,0,0,0,0.662802527928841,2.80986186197669,2.42787328012154,13.0463144161774,0,0,1.56607260312588,0.075960770819518,1.54106950223455,0,0.985901607019619,0.905821716169823,0,0,1.89020493410482,1.77533964466577,0,0,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.698892604667904,2.4147590070511,0
2020-06-05,0,1.08779601649099,0.190659223330588,0.501675596492284,0,0,0,0,0,0,1.02844472418141,0,0,0,0.95467216557834,1.17548870943095,2.82560949160412,0.844929997549703,0.962778965205168,0,0,0.816933395420271,0,0.55552932222645,0.932046798069731,1.58010333875835,0,1.00178408638657,1.44444558033475,0,0,0.429099834367464,0,0,1.15268958501734,0,0,0,0,0.662802527928841,2.8388295100383,2.53577875923806,13.0463144161774,0,0,1.56607260312588,0.075960770819518,1.54106950223455,0,0.985901607019619,0.905821716169823,0,0,1.84235164463382,1.77533964466577,0,0.293890314256913,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.698892604667904,2.4147590070511,0.666980147335914
2020-06-06,0,1.13959582680008,0.190659223330588,0.501675596492284,0,0,0,0,0,0,1.02844472418141,0,0,0,0.95467216557834,1.06862609948268,2.88015793738798,0.965634282913946,0.962778965205168,0,0,0.816933395420271,0,0.648117542597525,0.932046798069731,1.58010333875835,0,1.00178408638657,1.59702785994757,0,0,0.490399810705673,0,0,1.15268958501734,0,0,0,0,0.662802527928841,2.78089421391507,2.64368423835457,13.0463144161774,0,0,1.56607260312588,0.075960770819518,1.54106950223455,0,0.985901607019619,0.905821716169823,0,0,1.84235164463382,2.66300946699866,0,0.293890314256913,0,0,0,0,0,0,0,1.11415647213495,0,0,0,0.698892604667904,2.19523546095554,0.666980147335914
2020-06-07,0,1.19139563710918,0.190659223330588,0.501675596492284,0,0,0,0,0,0,1.02844472418141,0,0,0,0.95467216557834,1.06862609948268,3.04380327473958,0.965634282913946,0.962778965205168,2.576788291074,0,0.816933395420271,0,0.648117542597525,1.00971736457554,1.58010333875835,0,1.00178408638657,1.64280254383142,0,0,0.490399810705673,0,0,1.29677578314451,0,0,0.824715060946443,0,0.662802527928841,2.72295891779184,2.80554245702934,13.0463144161774,0,0,1.56607260312588,0.075960770819518,1.54106950223455,0,0.985901607019619,0.905821716169823,0,0,1.67486513148529,2.66300946699866,0,0.293890314256913,0,0,0,0,0,0,0,1.11415647213495,0,0,0,1.39778520933581,2.19523546095554,0.666980147335914
2020-06-08,0,1.13959582680008,0.190659223330588,0.501675596492284,0,0,0,0,0,3.22841000807102,1.02844472418141,0,0,0,0.95467216557834,1.06862609948268,3.20744861209116,0.965634282913946,0.962778965205168,2.576788291074,0,0.816933395420271,0,0.648117542597525,1.00971736457554,1.58010333875835,0,1.09285536696717,1.72926583561202,0,0,0.367799858029255,0,0,1.44086198127168,0,0,0.824715060946443,0,0.662802527928841,2.60708832554538,2.8594951965876,13.0463144161774,0,0,1.56607260312588,0.075960770819518,1.54106950223455,0,0,2.71746514850947,0,0,1.81842499989831,3.1068443781651,0,0.293890314256913,0,0,0,0,0,0,0,1.11415647213495,0,0,0,1.39778520933581,1.97571191485999,0.666980147335914
2020-06-09,0,1.29499525772737,0.190659223330588,0.501675596492284,0,0,0,0,0,3.22841000807102,1.02844472418141,0,0,0,0.95467216557834,1.17548870943095,3.31654550365889,1.20704285364243,0.962778965205168,2.576788291074,0,0.816933395420271,0,0.648117542597525,1.32039963059879,1.58010333875835,0,1.1535695540209,1.85133165930228,0,0,0.306499881691046,0,0,1.44086198127168,0,0,0.824715060946443,0,0.662802527928841,2.69399126973023,2.94941642918469,13.0463144161774,0,0,1.56607260312588,0.075960770819518,1.54106950223455,0,0,2.71746514850947,0,0,1.81842499989831,3.1068443781651,0,0.293890314256913,0,0,0,0,0,0,0,1.11415647213495,0,0,0,1.04833890700186,2.4147590070511,0.666980147335914
2020-06-10,0,1.39859487834556,0.190659223330588,0.501675596492284,0,0,0,0,0,3.22841000807102,1.02844472418141,0,0,4.07348568169783,0.95467216557834,1.17548870943095,3.55655866510789,1.44845142437092,0.962778965205168,2.576788291074,0,0.816933395420271,0,0.925882203710751,1.24272906409297,1.58010333875835,0,1.36606920870896,1.96322533101835,0,0,0.306499881691046,0,0.379858388792658,1.58494817939884,0,0,0.824715060946443,0,0.994203791893262,2.60708832554538,3.02135341526237,13.0463144161774,0,0,1.56607260312588,0.075960770819518,1.54106950223455,0,0,2.71746514850947,0,0,1.7227184209563,3.1068443781651,0,0.293890314256913,0,0,0,0,0,0,0,1.11415647213495,0,0,0,1.04833890700186,2.4147590070511,0.666980147335914
2020-06-11,0,1.65759392989103,0.190659223330588,0.501675596492284,0,0,0,0,0,3.22841000807102,1.23413366901769,0,0,4.07348568169783,0.95467216557834,1.22892001440508,3.64383617836207,1.44845142437092,0.962778965205168,2.576788291074,0,0.816933395420271,0,1.20364686482398,1.24272906409297,1.58010333875835,0,1.45714048928956,2.01917216687639,4.01509676383201,0,0.367799858029255,0,0.379858388792658,1.58494817939884,0,0,0.824715060946443,0,0.994203791893262,2.40431478911407,3.18321163393714,0,0,0,1.56607260312588,0.075960770819518,1.54106950223455,0,0,2.71746514850947,0,0,1.81842499989831,3.99451420049798,0,0.293890314256913,0,0,0,0,0,0,0,1.11415647213495,0,0,0,1.04833890700186,2.4147590070511,0.666980147335914
2020-06-12,0,1.70939374020012,0.190659223330588,0.501675596492284,0,0,0,0,0,3.22841000807102,1.23413366901769,0,0,4.07348568169783,0.95467216557834,1.22892001440508,3.81839120487043,1.56915570973516,0.962778965205168,2.576788291074,0,0.816933395420271,0,1.20364686482398,1.32039963059879,1.58010333875835,0,1.54821176987016,2.12597976260537,4.01509676383201,0,0.490399810705673,0,0.379858388792658,1.72903437752601,0,0,0.824715060946443,0,0.994203791893262,2.40431478911407,3.27313286653423,0,0,0,1.56607260312588,0,1.54106950223455,0,0,3.62328686467929,0,0,1.81842499989831,3.99451420049798,0,0.293890314256913,0,0,0,0,0,0,0,0.557078236067473,0,0,0,1.04833890700186,2.4147590070511,0.666980147335914
2020-06-13,0,1.86479317112741,0.190659223330588,0.501675596492284,0,0,0,0,0,3.22841000807102,1.23413366901769,0,0,4.07348568169783,0.95467216557834,1.28235131937921,3.86202996149752,1.68985999509941,0.962778965205168,2.576788291074,0,0.816933395420271,0,1.38882330556613,1.32039963059879,1.58010333875835,0,1.69999723750449,2.20227090241178,4.01509676383201,0,0.490399810705673,0,0.379858388792658,1.87312057565318,0,0,0.824715060946443,0,0.994203791893262,2.40431478911407,3.25514862001481,0,0,0,1.56607260312588,0,1.54106950223455,0,0,3.62328686467929,0,0,1.67486513148529,3.99451420049798,0,0.293890314256913,0,0,0,0,0,0,0,0.557078236067473,0,0,0,1.04833890700186,2.4147590070511,0.666980147335914
2020-06-14,0,1.9165929814365,0.190659223330588,0.501675596492284,0,0,0,0,0,3.22841000807102,1.23413366901769,0,0,4.07348568169783,0.95467216557834,1.33578262435335,3.90566871812462,1.81056428046365,0,2.576788291074,0,0.816933395420271,0,1.38882330556613,1.32039963059879,1.58010333875835,0,1.73035433103135,2.33450887807623,4.01509676383201,0,0.551699787043882,0,0.759716777585316,1.72903437752601,0,0,0.824715060946443,0,0.994203791893262,2.37534714105246,3.38103834565074,0,0,0,1.56607260312588,0,1.54106950223455,0,0,3.62328686467929,0,0,1.69879177622079,3.99451420049798,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,1.04833890700186,2.4147590070511,0.666980147335914
2020-06-15,0,1.9165929814365,0.190659223330588,0.501675596492284,0,0,0,0,0,3.22841000807102,1.02844472418141,0,0,4.07348568169783,0.95467216557834,1.33578262435335,4.00385592053557,2.05197285119214,0,2.576788291074,0,0.816933395420271,0,1.4814115259372,1.32039963059879,1.58010333875835,0,1.85178270513882,2.42097216985683,4.01509676383201,0,0.612999763382091,0,0.759716777585316,1.58494817939884,0,0,0.824715060946443,0,0.994203791893262,2.52018538136054,3.50692807128668,0,0,0,2.08809680416784,0,1.54106950223455,0,0,3.62328686467929,0,0,1.7705717104273,3.99451420049798,0,0.293890314256913,0,0,0,0,0,0,0,0,0,0,0,1.04833890700186,2.63428255314665,1.00047022100387
2020-06-16,0,1.86479317112741,0.190659223330588,0.501675596492284,0,0,0,0,0,3.22841000807102,1.23413366901769,0,0,4.07348568169783,0.95467216557834,1.12205740445681,3.9929462313788,1.93126856582789,0,2.576788291074,0,0.816933395420271,0,1.57399974630828,1.3980701971046,1.58010333875835,0,2.12499654688061,2.60407090539222,4.01509676383201,0,0.612999763382091,0,0.759716777585316,1.87312057565318,0,1.84106118766857,0.824715060946443,0,0.994203791893262,2.31741184492923,3.59684930388377,0,0,0,1.56607260312588,0,1.54106950223455,0,0,3.62328686467929,0,0,1.86627828936932,3.99451420049798,0,0.587780628513826,0,0,0,0,0,0,0,0,0,0,0,1.04833890700186,2.63428255314665,1.00047022100387
2020-06-17,0,2.02019260205469,0.190659223330588,0.501675596492284,0,0,0,0,0,6.45682001614205,1.43982261385397,0,1.49229231021773,4.07348568169783,0.95467216557834,1.33578262435335,4.12386250126007,1.93126856582789,0,2.576788291074,0,0.816933395420271,0,1.94435262779258,1.32039963059879,1.58010333875835,0,2.18571073393434,2.72613672908248,4.01509676383201,0,0.612999763382091,0,0.759716777585316,2.16129297190751,0,1.84106118766857,0.824715060946443,0,0.994203791893262,2.23050890074438,3.63281779692261,0,0,0,1.56607260312588,0.075960770819518,1.54106950223455,0,0,3.62328686467929,0,0,1.84235164463382,3.55067928933154,0,0.587780628513826,0,0,0,0,0,0,0,0,0,0,0,1.39778520933581,2.8538060992422,1.33396029467183
2020-06-18,0,2.33099146390926,0.381318446661176,0,0,0,0,0,0,6.45682001614205,1.23413366901769,0,1.49229231021773,4.07348568169783,0.95467216557834,1.44264523430162,4.08022374463298,2.05197285119214,0,2.576788291074,0,0.816933395420271,0,2.12952906853473,1.24272906409297,1.58010333875835,0,2.45892457567614,2.83294432481146,4.01509676383201,0,0.612999763382091,0,1.13957516637797,2.16129297190751,0,1.84106118766857,0.824715060946443,0,0.994203791893262,2.11463830849792,3.61483355040319,0,0,0,1.56607260312588,0.075960770819518,1.54106950223455,0,0,2.71746514850947,0,0,1.89020493410482,3.1068443781651,0,0.587780628513826,0,0,0,0,0,0,0,0,0,0,0,1.39778520933581,2.8538060992422,1.33396029467183
2020-06-19,0,2.38279127421835,0.381318446661176,0,0,0,0,0,0,6.45682001614205,1.23413366901769,0,1.49229231021773,4.07348568169783,0.95467216557834,1.54950784424988,4.10204312294652,2.53478999264911,0,2.576788291074,0,0.816933395420271,0,2.12952906853473,1.32039963059879,1.58010333875835,0,2.5803529497836,2.98552660442429,4.01509676383201,0,0.6742997397203,0,1.51943355517063,2.01720677378035,0,1.84106118766857,0.824715060946443,0,0.994203791893262,2.0856706604363,3.7227390295197,0,0,0,1.56607260312588,0.075960770819518,0,0,0.985901607019619,2.71746514850947,0,0,1.91413157884033,3.1068443781651,0,0.587780628513826,0,0,0,0,0,0,0,0,0,0,0,2.09667781400371,2.63428255314665,1.33396029467183
2020-06-20,0,2.58999051545473,0.381318446661176,0,0,1.70800027328004,0,0,0,6.45682001614205,1.43982261385397,0,1.49229231021773,4.07348568169783,0.95467216557834,1.60293914922402,4.17841094704393,2.65549427801335,0,2.576788291074,0,0.816933395420271,0,2.12952906853473,1.24272906409297,2.10680445167781,4.71942989286894,2.85356679152539,3.06690382021779,4.01509676383201,0,0.796899692396719,0,1.51943355517063,2.16129297190751,0,1.84106118766857,0.824715060946443,0,0.662802527928841,2.0856706604363,3.83064450863621,0,0,0,2.08809680416784,0.075960770819518,0,0,0.985901607019619,2.71746514850947,0,0,1.93805822357583,3.55067928933154,0,0.587780628513826,0,0,0,0,0,0,0,0,0,0,0,2.09667781400371,2.63428255314665,1.66745036833979
2020-06-21,0,2.79718975669111,0.381318446661176,0.501675596492284,0,1.70800027328004,0,0,0,6.45682001614205,1.64551155869025,0,1.49229231021773,4.07348568169783,0.95467216557834,1.76323306414642,4.3093272169252,2.41408570728487,0,2.576788291074,0,0,0,2.03694084816365,1.24272906409297,2.63350556459726,4.71942989286894,2.88392388505226,3.11267850410164,4.01509676383201,0,0.919499645073137,0,1.51943355517063,2.16129297190751,0,1.84106118766857,0.824715060946443,0,0.331401263964421,1.99876771625146,3.93854998775273,0,0,0,2.08809680416784,0.151921541639036,0,0,0.985901607019619,2.71746514850947,0,0,2.10554473672436,3.55067928933154,0,0.881670942770739,0,0,0,0,0,0,0,0,0,0,0,2.09667781400371,2.19523546095554,1.66745036833979
2020-06-22,0,2.79718975669111,0.381318446661176,0.501675596492284,0,3.41600054656009,0,0,0,9.68523002421307,1.64551155869025,0,2.98458462043545,4.07348568169783,0.95467216557834,1.87009567409469,4.3093272169252,2.41408570728487,0,2.576788291074,0,0,0,2.12952906853473,1.24272906409297,2.10680445167781,4.71942989286894,2.97499516563286,3.19405571989515,4.01509676383201,0,0.980799621411346,0,1.51943355517063,2.16129297190751,0,1.84106118766857,0.824715060946443,0,0.662802527928841,2.02773536431307,4.06443971338866,0,0,0,2.08809680416784,0.151921541639036,0,0,0.985901607019619,2.71746514850947,0,0,2.03376480251785,3.55067928933154,0,0.881670942770739,0,0,0,0,0,0,0,0,0,0,0,2.09667781400371,1.97571191485999,2.00094044200774
2020-06-23,1.85794177210486,2.79718975669111,0.381318446661176,0.501675596492284,0,3.41600054656009,0,0,0,9.68523002421307,2.05688944836282,0,2.98458462043545,4.07348568169783,0,1.92352697906882,4.28750783861166,3.25901570483457,0,2.576788291074,0,0,0,2.12952906853473,1.24272906409297,1.0534022258389,4.71942989286894,3.09642353974032,3.35172407549507,4.01509676383201,0,1.10339957408776,0,1.51943355517063,2.16129297190751,0,1.84106118766857,0.824715060946443,0,0.994203791893262,2.0856706604363,4.08242395990808,0,0,0,2.08809680416784,0.303843083278072,0,0,0.985901607019619,2.71746514850947,0,0,1.93805822357583,3.55067928933154,0,0.881670942770739,0,0,0,0,0,0,0,0,0,0,0,1.74723151166976,2.19523546095554,2.00094044200774
2020-06-24,1.85794177210486,2.95258918761839,0.190659223330588,0.501675596492284,0,3.41600054656009,0,0,0,9.68523002421307,2.05688944836282,0,2.98458462043545,4.07348568169783,0,1.97695828404295,4.33114659523875,3.6211285609273,0,2.576788291074,0,0,0,2.40729372964795,1.32039963059879,1.58010333875835,4.71942989286894,3.24820900737465,3.42292913931439,4.01509676383201,0,1.16469955042597,0,1.51943355517063,2.30537917003468,0,1.84106118766857,0.824715060946443,0,0.994203791893262,2.34637949299084,4.06443971338866,0,0,0,2.08809680416784,0.303843083278072,0,0,0.985901607019619,2.71746514850947,12.9048909536714,0,2.00983815778234,3.55067928933154,0,0.881670942770739,0,0,0,0,0,0,0,0,0,0,0,2.09667781400371,1.75618836876443,2.3344305156757
2020-06-25,1.85794177210486,3.00438899792749,0.381318446661176,1.00335119298457,0,3.41600054656009,0,6.27391931739758,0,9.68523002421307,1.64551155869025,0,2.98458462043545,4.07348568169783,0,2.13725219896536,4.28750783861166,3.6211285609273,0,2.576788291074,0,0,0,2.40729372964795,1.47574076361041,1.58010333875835,4.71942989286894,3.33928028795525,3.4992202791208,4.01509676383201,0,1.22599952676418,0,1.51943355517063,2.59355156628902,0,1.84106118766857,0.824715060946443,0,0.994203791893262,2.20154125268277,3.95653423427215,0,0,0,2.08809680416784,0.303843083278072,0,0,0.985901607019619,2.71746514850947,12.9048909536714,0,2.00983815778234,3.1068443781651,0,1.17556125702765,0,0,0,0,0,0,0,0,0,0,0,2.09667781400371,1.75618836876443,2.3344305156757
2020-06-26,1.85794177210486,2.9007893773093,0.381318446661176,1.00335119298457,0,3.41600054656009,0,6.27391931739758,0,9.68523002421307,1.85120050352654,0,2.98458462043545,4.07348568169783,0,2.19068350393949,4.3093272169252,3.98324141702003,0,2.576788291074,0,0,0,2.68505839076118,1.47574076361041,1.58010333875835,4.71942989286894,3.46070866206271,3.60602787484978,4.01509676383201,0,1.47119943211702,0,1.51943355517063,2.44946536816185,0,1.84106118766857,2.47414518283933,0,1.32560505585768,2.23050890074438,4.02847122034982,0,0,0,2.08809680416784,0.37980385409759,0,0,0.985901607019619,2.71746514850947,12.9048909536714,0,2.08161809198886,3.1068443781651,0,0.881670942770739,2.59504346697807,0,0,0,0,0,0,0,0,0,0,2.09667781400371,1.53666482266888,1.66745036833979
2020-06-27,1.85794177210486,2.9007893773093,0.381318446661176,1.00335119298457,0,3.41600054656009,0,6.27391931739758,0,9.68523002421307,2.05688944836282,0,2.98458462043545,4.07348568169783,0,2.29754611388776,4.4293337976497,4.10394570238427,0,2.576788291074,0,0,0,2.68505839076118,1.32039963059879,1.58010333875835,4.71942989286894,3.67320831675077,3.62637217879815,4.01509676383201,0,1.53249940845523,0,1.89929194396329,2.59355156628902,0,1.84106118766857,2.47414518283933,0,1.32560505585768,2.20154125268277,4.04645546686924,0,0,0,2.6101210052098,0.37980385409759,0,0,0.985901607019619,2.71746514850947,12.9048909536714,0,2.08161809198886,2.21917455583221,0,1.17556125702765,2.59504346697807,0,0,0,0,0,0,0,0,0,0,2.09667781400371,1.75618836876443,2.3344305156757
2020-06-28,1.85794177210486,2.84898956700021,0.381318446661176,1.00335119298457,0,3.41600054656009,0,6.27391931739758,0,12.9136400322841,2.05688944836282,0,2.98458462043545,4.07348568169783,0,2.35097741886189,4.33114659523875,4.10394570238427,0,0,0,0,0,2.87023483150333,1.3980701971046,1.58010333875835,4.71942989286894,3.79463669085823,3.75352407847551,4.01509676383201,0,1.53249940845523,0,1.89929194396329,2.88172396254335,0,1.84106118766857,1.64943012189289,0,1.32560505585768,2.28844419686761,3.99250272731098,0,0,0,3.13214520625176,0.37980385409759,0,0,0.985901607019619,2.71746514850947,12.9048909536714,0,2.17732467093087,2.21917455583221,0,1.17556125702765,2.59504346697807,0,0,0,0,0,0,0.557078236067473,0,0,0,1.39778520933581,1.75618836876443,2.3344305156757
2020-06-29,1.85794177210486,2.9007893773093,0.381318446661176,1.50502678947685,0,3.41600054656009,0,6.27391931739758,0,9.68523002421307,2.2625783931991,0,2.98458462043545,4.07348568169783,0,2.40440872383603,4.29841752776843,4.22464998774852,0,0,0,0,0,3.24058771298763,1.3980701971046,1.58010333875835,4.71942989286894,4.18927890670749,3.8501595222303,4.01509676383201,0,1.71639933746986,0,1.89929194396329,2.73763776441618,0,1.84106118766857,1.64943012189289,0,1.32560505585768,2.34637949299084,3.92056574123331,0,0,0,3.13214520625176,0.455764624917108,0,0,1.97180321403924,0.905821716169823,12.9048909536714,0,2.12947138145987,1.77533964466577,0,1.17556125702765,2.59504346697807,0,0,0,0,0,0,0.557078236067473,0,0,0,2.09667781400371,1.97571191485999,3.33490073667957
2020-06-30,1.85794177210486,2.9007893773093,0.381318446661176,1.50502678947685,0,3.41600054656009,0,6.27391931739758,0,9.68523002421307,2.46826733803538,0,2.98458462043545,4.07348568169783,0,2.51127133378429,4.37478535186584,3.98324141702003,0,0,0,0,0,3.3331759333587,1.16505849758716,1.58010333875835,4.71942989286894,4.46249274844928,4.02817218177859,4.01509676383201,0,1.71639933746986,0,2.27915033275595,2.73763776441618,0,2.76159178150286,1.64943012189289,0,1.32560505585768,2.28844419686761,3.86661300167505,0,0,0,4.69821780937764,0.607686166556144,0,0,1.97180321403924,0.905821716169823,12.9048909536714,0,2.15339802619537,1.77533964466577,0,1.17556125702765,2.59504346697807,0,0,0,0,0,0,0.557078236067473,0,0,0,2.09667781400371,1.53666482266888,3.33490073667957
