dates,AZCAPOTZALCO,COYOACAN,CUAJIMALPA_DE_MORELOS,GUSTAVO_A_MADERO,IZTACALCO,IZTAPALAPA,LA_MAGDALENA_CONTRERAS,MILPA_ALTA,ALVARO_OBREGON,TLAHUAC,TLALPAN,XOCHIMILCO,BENITO_JUAREZ,CUAUHTEMOC,MIGUEL_HIDALGO,VENUSTIANO_CARRANZA
2020-03-30,0.143230091981263,0.131748354133686,0.240626188091804,0.125809794016494,0.341232874375117,0.285379198647946,0.0769221597742488,0.0311877706513722,0.112910167353568,0.0728281463306813,0.102051313033014,0.139999642462452,0.186460489625503,0.165742521261276,0.195315417165008,0.332697130562374
2020-03-31,0.154247791364437,0.154998063686689,0.240626188091804,0.133926554920784,0.352999525215639,0.287973554999291,0.0769221597742488,0.0311877706513722,0.119182954428766,0.0849661707191282,0.115658154770749,0.161538048995136,0.230333546007974,0.183189102446674,0.206804559351185,0.332697130562374
2020-04-01,0.18730088951396,0.170497870055358,0.240626188091804,0.150160076729364,0.388299477737202,0.313917118512741,0.0961526997178111,0.0311877706513722,0.119182954428766,0.0849661707191282,0.136068417377352,0.172307252261479,0.25227007419921,0.200635683632071,0.218293701537362,0.343429296064386
2020-04-02,0.198318588897134,0.178247773239693,0.218751080083458,0.166393598537944,0.411832779418245,0.3346719693235,0.115383239661373,0.0311877706513722,0.138001315654361,0.0849661707191282,0.14287183824622,0.183076455527821,0.263238338294828,0.218082264817469,0.218293701537362,0.36489362706841
2020-04-03,0.209336288280308,0.193747579608362,0.240626188091804,0.186685500798669,0.45889938278033,0.373587314593675,0.115383239661373,0.0311877706513722,0.163092463955154,0.0849661707191282,0.176888942590558,0.215384065326849,0.285174866486063,0.244252136595565,0.206804559351185,0.397090123574446
2020-04-04,0.231371687046656,0.209247385977031,0.240626188091804,0.223210924867974,0.482432684461373,0.399530878107124,0.17307485949206,0.0311877706513722,0.175638038105551,0.0849661707191282,0.183692363459425,0.215384065326849,0.318079658772917,0.252975427188264,0.218293701537362,0.418554454578471
2020-04-05,0.24238938642983,0.2247471923457,0.240626188091804,0.239444446676554,0.517732636982937,0.433257510674609,0.17307485949206,0.0311877706513722,0.175638038105551,0.0849661707191282,0.19729920519716,0.226153268593191,0.361952715155388,0.314038461337155,0.218293701537362,0.429286620080483
2020-04-06,0.275442484579352,0.255746805083037,0.240626188091804,0.280028251198003,0.553032589504501,0.485144637701508,0.192305399435622,0.0311877706513722,0.207001973481542,0.0971041951075751,0.224512888672631,0.236922471859533,0.372920979251006,0.383824786078745,0.26425027028207,0.547340440602615
2020-04-07,0.308495582728875,0.271246611451706,0.262501296100149,0.336845577528033,0.588332542026064,0.521465626620338,0.230766479322747,0.0311877706513722,0.21327476055674,0.157794317049809,0.238119730410366,0.247691675125876,0.372920979251006,0.427441239042239,0.275739412468247,0.601001268112676
2020-04-08,0.341548680878397,0.333245836926382,0.262501296100149,0.381487762501628,0.611865843707107,0.544814833782442,0.249997019266309,0.0311877706513722,0.232093121782335,0.157794317049809,0.265333413885836,0.290768488191246,0.405825771537859,0.453611110820335,0.321695981212955,0.6224655991167
2020-04-09,0.385619478411094,0.356495546479386,0.262501296100149,0.422071567023078,0.600099192866586,0.578541466349927,0.230766479322747,0.0311877706513722,0.269729844233524,0.169932341438256,0.258529993016969,0.31230689472393,0.427762299729095,0.514674144969226,0.333185123399132,0.6224655991167
2020-04-10,0.396637177794268,0.371995352848055,0.306251512116841,0.454538610640237,0.670699097909713,0.612268098917411,0.249997019266309,0.0623755413027444,0.313639353759912,0.206346414603597,0.292547097361307,0.323076097990273,0.438730563824713,0.567013888525418,0.344674265585309,0.611733433614688
2020-04-11,0.374601779027919,0.379745256032389,0.306251512116841,0.478888893353107,0.741299002952841,0.643400375133551,0.249997019266309,0.0623755413027444,0.332457714985506,0.206346414603597,0.333367622574512,0.323076097990273,0.482603620207184,0.567013888525418,0.379141692143839,0.633197764618712
2020-04-12,0.396637177794268,0.395245062401058,0.328126620125187,0.523531078326702,0.82366555883649,0.669343938647001,0.230766479322747,0.0935633119541165,0.351276076211101,0.218484438992044,0.36738472691885,0.344614504522958,0.515508412494037,0.610630341488912,0.471054829633255,0.643929930120724
2020-04-13,0.440707975326964,0.43399457832273,0.350001728133533,0.588465165561022,0.953098718082224,0.70047621486314,0.249997019266309,0.0935633119541165,0.370094437436696,0.303450609711172,0.421812093869791,0.3553837077893,0.559381468876509,0.732756409786695,0.517011398377963,0.6224655991167
