"dates","Algarrobo","Cabildo","Calera","Calle_Larga","Cartagena","Casablanca","Catemu","Concon","El_Quisco","El_Tabo","Hijuelas","Isla_de_Pascua","Juan_Fernandez","La_Cruz","La_Ligua","Limache","Llaillay","Los_Andes","Nogales","Olmue","Panquehue","Papudo","Petorca","Puchuncavi","Putaendo","Quillota","Quilpue","Quintero","Rinconada","San_Antonio","San_Esteban","San_Felipe","Santa_Maria","Santo_Domingo","Valparaiso","Villa_Alemana","Vina_del_Mar","Zapallar"
"20-06-15","12.2389802105105","6.68321338117592","8.79678624076004","21.9575756525156","6.0094235272687","6.85635927322592","11.5815734036992","7.88652535258476","13.1514673279976","13.6168290722622","9.72377013007413","0","0","6.2060288749598","7.44461646976287","12.0165828843804","13.8192690862951","19.4411984170109","4.45985120314622","6.92065469393405","10.605578534309","13.8226553320893","6.31432720843594","10.4391315591555","13.493637749801","10.7856859793891","7.26747292866334","16.7361811197428","24.5219281000156","17.0769313295744","10.1498720885438","18.0223956782751","10.4740374795974","17.1578602951152","13.7247201212843","8.47715441068395","11.0426021747074","1.78705457664677"
"20-06-16","12.5528002159082","8.06594718417784","9.50763765415479","22.5354065907397","6.19721801249584","7.83583916940105","12.2076043984938","8.92422605687222","12.6146727431814","14.2810646367628","10.2224250085395","0","0","6.77021331813796","8.83259581158307","14.3054558147386","13.9987401133898","20.5601163115151","5.06801273084798","7.41498717207219","12.4771512168342","18.4302071094524","6.31432720843594","11.8626494990403","14.573128769785","13.4699064719972","8.37896878834126","17.6586477956341","24.944719963809","17.6674880326145","11.5339455551634","20.1896457914854","11.9287649073193","17.9559003088415","15.6853944243249","10.1178939740421","11.9913699033219","1.78705457664677"
"20-06-17","13.4942602321013","9.44868098717975","10.3073454942239","23.4021529980758","6.57280698295014","9.14181236430122","12.520619895891","10.2732369724459","12.3462754507733","15.609535765764","10.2224250085395","0","0","7.14633628025674","10.5991149738997","17.4526560939811","13.9987401133898","21.8888313112389","5.87889476778366","8.15648588927941","14.972581460201","23.0377588868155","6.31432720843594","13.523420428906","15.9224925447651","16.8373830899965","9.94646294942551","18.9764573326217","25.7903036913958","18.0611925013078","12.918019021783","23.1553564727206","14.5472742772187","19.9510003431572","18.1890246882075","12.339728799423","13.2300388823463","1.19136971776451"
"20-06-18","14.1219002428967","11.292326057849","11.107053334293","23.9799839362999","6.94839595340443","10.4477855592014","13.1466508906856","11.6222478880196","11.809480865957","17.6022424592658","10.7210798870048","0","0","7.71052072343491","12.3656341362163","20.5998563732236","13.8192690862951","23.3574110477757","6.48705629548541","8.89798460648663","18.0918692644096","28.4132359604058","6.31432720843594","14.9469383687908","17.2718563197452","20.3024677259089","11.5424570043477","19.898924008513","26.2130955551891","18.5533230871745","14.7634503106092","26.0640342562397","17.4567291326624","21.9461003774729","20.6926549520902","14.6641098475138","14.4423532022426","1.19136971776451"
"20-06-19","14.4357202482944","13.1359711285182","11.9067611743621","24.8467303436361","7.51177940908587","11.1007721566515","13.7726818854802","12.4524084514496","11.5410835735489","19.2628313705172","10.9704073262375","0","0","8.08664368555368","13.879793418202","23.079468714445","14.537153194674","24.8259907843125","7.29793833242109","9.39231708462478","21.2111570686181","33.0207877377689","6.31432720843594","15.895950328714","18.6212200947253","22.986688218517","12.7679524393772","20.5578287770069","27.0586792827759","19.1930928488012","16.378202688332","28.3453501648821","19.7842930170174","23.9412004117886","22.5628365949904","16.5441239305284","15.3384116126007","1.78705457664677"
"20-06-20","14.4357202482944","14.9796161991874","12.7064690144312","25.4245612818602","8.26295734999446","11.264018806014","14.0856973828774","12.6599485923071","11.5410835735489","20.5913024995184","11.4690622047028","0","0","8.27470516661307","15.1415928198567","24.700753706782","15.7934503843372","26.4344352576623","7.50065884165501","9.88664956276292","23.0827297511432","36.0924889226776","7.21637395249822","16.1332033186948","20.5103293796975","24.5484165051254","13.3949501038109","20.4260478233081","27.9042630103626","20.0789279033613","17.7622761549516","29.7711726077836","21.5299659302836","25.1382604323781","23.5582558565341","17.9114068999935","15.7205541699594","2.97842429441128"
"20-06-21","14.4357202482944","16.592805636023","13.5950332811746","26.2913076891963","8.8263408056759","11.264018806014","14.0856973828774","12.3486383810209","11.809480865957","21.9197736285196","12.4663719616335","0","0","8.46276664767246","16.2772122813459","25.7498204665295","17.0497475740004","28.2526768362317","7.90609986012285","10.6281482799701","23.7065873119849","37.628339515132","8.1184206965605","15.6586973387332","22.1295659096736","25.4268886663426","13.6799490421898","19.7671430548143","28.327054874156","21.161615192268","18.6849917993647","30.7407318689567","23.2756388435499","26.3353204529675","24.0408833772826","18.971051201329","15.7864408177798","4.76547887105805"
"20-06-22","14.1219002428967","18.2059950728585","14.3947411212437","26.8691386274204","9.57751874658449","11.1007721566515","14.3987128802747","12.3486383810209","11.5410835735489","22.9161269752705","13.2143542793315","0","0","8.46276664767246","17.1604718625042","26.5127781099822","18.3060447636636","29.7212565727685","7.90609986012285","10.8753145190392","24.9543024336683","38.3962648113592","9.02046744062277","15.4214443487524","23.7488024396497","26.2077528096468","13.8794482990551","19.2400192400192","28.327054874156","21.9982371882414","19.838386354881","31.1969950506851","24.7303662712718","27.1333604666938","24.3123613577036","19.7914209830081","15.8786821247284","6.55253344770483"
"20-06-23","14.1219002428967","19.8191845096941","15.1055925346385","27.1580540965324","10.1409022022659","11.1007721566515","14.3987128802747","12.8674887331646","11.2726862811408","22.9161269752705","13.4636817185642","0","0","8.65082812873185","17.9175515034971","27.1803660480034","19.2033998991373","30.7702420988662","8.10882036935677","10.8753145190392","24.9543024336683","38.3962648113592","9.47149081265391","15.6586973387332","25.0981662146298","27.183832988777","14.2214470251098","19.2400192400192","28.7498467379494","22.2935155397614","20.2997441770876","31.5962253346976","25.8941482134492","27.5323804735569","24.6894141082883","20.440880393504","16.2344700229589","7.74390316546934"
"20-06-24","14.4357202482944","21.6628295803633","15.5498746680102","27.4469695656445","10.5164911727202","11.4272654553765","14.711728377672","13.9051894374521","10.7358916963246","21.9197736285196","13.2143542793315","0","0","8.83888960979123","18.422271264159","27.7525842805929","19.5623419533268","31.3297010461183","8.31154087859069","10.8753145190392","25.5781599945101","37.628339515132","9.47149081265391","16.3704563086756","25.9077844796179","28.6479532574724","14.7629450080298","19.6353621011155","28.7498467379494","22.1950894225881","20.9917809103974","31.99545561871","27.0579301556267","27.5323804735569","25.217287959107","20.9536115070535","16.8801591715993","8.93527288323386"
"20-06-25","14.4357202482944","23.2760190171989","15.8164439480332","27.7358850347565","10.8920801431745","12.0802520528266","15.3377593724665","15.150430282597","10.4674944039165","20.9234202817687","12.9650268400988","0","0","8.83888960979123","18.6746311444899","28.2294328077509","19.9212840075162","31.4695657829313","8.31154087859069","10.6281482799701","24.9543024336683","36.8604142189048","9.47149081265391","17.3194682685989","26.7174027446059","30.3560935709503","15.4754423539772","20.2942668696093","28.327054874156","21.8505980124814","20.9917809103974","32.2235872095742","27.9307666122599","27.1333604666938","25.760243919949","21.363796397893","17.6839762750088","10.1266426009984"
"20-06-26","14.4357202482944","25.1196640878681","16.1718696547306","27.7358850347565","11.2676691136288","13.0597319490017","15.3377593724665","16.395671127742","10.1990971115083","19.9270669350178","12.7156994008662","0","0","9.21501257191001","18.8008110846554","28.8016510403404","19.7418129804215","31.1199039408988","8.51426138782461","10.8753145190392","24.9543024336683","36.0924889226776","10.3735375567162","18.0312272385413","26.9872754996019","32.0642338844282","16.2449394876004","20.8213906844044","28.7498467379494","21.4568935437881","20.7611019992941","32.2235872095742","28.2217120978042","26.7343404598307","26.2579535507208","21.637252991786","18.4614387192901","10.7223274598806"
"20-06-27","13.808080237499","26.50239789087","16.6161517881023","26.8691386274204","11.6432580840831","13.8759651958144","15.3377593724665","17.3296017616007","10.4674944039165","19.5949491527675","12.7156994008662","0","0","9.4030740529694","18.6746311444899","29.37386927293","19.382870926232","30.1408507832076","8.91970240629244","10.8753145190392","25.5781599945101","35.3245636264504","11.2755843007785","18.5057332185029","26.7174027446059","33.5771581620801","16.9859367273857","20.9531716381031","29.1726386017427","21.013976016508","20.5304230881909","31.9384227209939","27.9307666122599","26.3353204529675","26.5897599712354","21.7739812887326","19.0807732088023","11.9136971776451"
"20-06-28","13.1804402267036","27.4242204262047","17.3270032014971","26.0023922200842","11.6432580840831","14.2024584945394","14.711728377672","17.7446820433157","10.7358916963246","19.9270669350178","12.9650268400988","0","0","9.77919701508817","18.422271264159","29.9460875055195","19.2033998991373","29.0219328887033","8.91970240629244","11.3696469971774","25.5781599945101","35.3245636264504","12.1776310448407","18.9802391984645","26.1776572346139","34.7484543770363","17.6129343918194","20.6896097307056","30.0182223293295","20.6202715478147","19.838386354881","31.3110608461173","27.6398211267155","25.5372804392412","26.7405810714693","21.8423454372058","19.4629157661609","13.1050668954097"
"20-06-29","12.5528002159082","28.1155873277056","18.4821367482635","24.8467303436361","11.8310525693103","14.0392118451769","14.0856973828774","17.8484521137444","11.0042889887327","21.255538064019","13.7130091577968","0","0","10.1553199772069","18.2960913239935","30.4229360326775","19.0239288720425","28.3226092046382","9.32514342476028","11.8639794753155","25.5781599945101","36.0924889226776","13.079677788903","18.9802391984645","25.6379117246218","35.1388864486884","17.9549331178741","20.1624859159106","30.0182223293295","20.3249931962947","19.838386354881","30.7977647666727","27.0579301556267","24.3402204186518","26.6350063013056","21.7739812887326","19.4892704252891","14.8921214720564"
"20-06-30","11.6113401997151","28.3460429615393","19.8149831483787","24.268899405412","11.8310525693103","13.3862252477268","13.1466508906856","17.8484521137444","10.4674944039165","23.5803625397711","14.4609914754949","0","0","10.1553199772069","18.6746311444899","30.7090451489723","19.2033998991373","28.3226092046382","9.73058444322812","12.6054781925227","25.5781599945101","36.8604142189048","14.4327479049964","18.9802391984645","25.3680389696258","35.0900824397319","18.1259324809015","19.6353621011155","29.5954304655361","20.0789279033613","20.0690652659843","30.4555673803763","26.7669846700824","22.3451203843361","26.4540209810249","21.7397992144959","19.3179651409559","16.6791760487032"
"20-07-01","11.2975201943173","29.2678654968739","21.0589731218195","24.268899405412","12.0188470545374","12.8964852996392","12.2076043984938","18.3673024658882","9.66230252669211","25.9051870155232","15.2089737931929","0","0","10.3433814582663","19.0531709649863","31.1858936761302","19.5623419533268","28.5324063098577","10.3387459709299","12.8526444315918","24.9543024336683","37.628339515132","14.8837712770276","18.7429862084837","25.6379117246218","35.187690457645","18.4679312069563","19.371800193718","28.7498467379494","19.7836495518413","20.2997441770876","30.11336999408","26.476039184538","19.9510003431572","26.4238567609781","22.0816199568622","19.2784331522636","17.8705457664677"
"20-07-02","10.6698801835219","30.8810549337094","21.9475373885629","24.268899405412","12.2066415397645","12.5699920009142","11.5815734036992","19.8200834518906","9.393905234284","28.2300114912753","15.7076286716582","0","0","10.3433814582663","19.5578907256482","31.7581119087197","19.9212840075162","28.8121357834838","10.5414664801638","13.0998106706609","24.9543024336683","37.628339515132","15.3347946490587","18.9802391984645","25.9077844796179","35.8709465830361","19.09492887139","19.2400192400192","28.327054874156","19.3899450831479","20.7611019992941","29.8852384032157","26.7669846700824","18.3549203157046","26.6802526313757","22.8678076643047","19.5156250844173","19.0619154842322"
"20-07-03","10.0422401727265","32.7247000043787","22.3918195219347","24.557814874524","12.3944360249917","12.5699920009142","11.2685579063019","21.5841746491793","9.12550794187588","30.222718184777","15.9569561108909","0","0","10.5314429393257","20.0626104863101","32.4256998467409","19.7418129804215","29.0219328887033","10.7441869893977","13.3469769097299","24.3304448728266","38.3962648113592","15.3347946490587","19.4547451784261","26.4475299896099","36.7982227532098","19.8644260050131","19.371800193718","27.9042630103626","19.1930928488012","21.2224598215007","29.7711726077836","27.3488756411711","19.1529603294309","26.9517306117967","23.8590878171669","19.8845903122118","19.6576003431145"
"20-07-04","9.72842016732883","34.7988007088815","22.6583888019577","24.557814874524","12.770024995446","12.7332386502767","11.2685579063019","23.348265846468","9.66230252669211","32.2154248782788","15.9569561108909","0","0","10.7195044203851","20.4411503068065","33.3793969010568","19.5623419533268","28.9520005202968","10.9469074986316","13.594143148799","24.9543024336683","38.3962648113592","15.3347946490587","19.6919981684069","27.257148254598","38.0183229771226","20.71942282015","19.371800193718","27.4814711465693","19.3899450831479","21.4531387326039","30.0563370963639","28.2217120978042","20.7490403568835","27.2382907022411","24.952914192739","20.3062648582627","20.2532852019967"
"20-07-05","9.41460016193112","36.6424457795507","22.8361016553064","25.1356458127481","12.9578194806731","13.2229785983643","11.2685579063019","24.8010468324705","10.1990971115083","33.8760137895303","16.2062835501235","0","0","10.9075659014445","20.4411503068065","34.2377242499411","19.0239288720425","28.8820681518903","10.9469074986316","13.3469769097299","24.3304448728266","38.3962648113592","15.7858180210899","19.4547451784261","27.527021009594","39.0920111741659","21.4604200599353","19.371800193718","27.0586792827759","19.832862610428","21.9144965548105","30.3415015849442","29.3854940399817","21.5470803706098","27.2835370323113","25.7732839744181","20.6225207678008","20.848970060879"
"20-07-06","8.78696015113571","37.3338126810517","22.9249580819807","25.7134767509722","12.9578194806731","13.0597319490017","11.2685579063019","25.423667255043","11.2726862811408","34.8723671362812","15.9569561108909","0","0","10.9075659014445","20.0626104863101","34.1423545445095","18.6649868178531","28.3925415730447","10.9469074986316","13.0998106706609","24.3304448728266","36.8604142189048","16.236841393121","18.9802391984645","27.527021009594","39.3360312189484","21.6029195291248","18.844676378923","26.6358874189825","19.980501786188","21.6838176437072","29.8852384032157","29.9673850110705","21.5470803706098","26.650088411329","25.8074660486548","20.5171021312881","22.0403397786435"
"20-07-07","8.15932014034031","37.1033570472181","23.1026709353294","26.2913076891963","12.5822305102188","12.4067453515517","10.6425269115074","25.3198971846142","12.3462754507733","34.5402493540309","15.7076286716582","0","0","10.7195044203851","19.4317107854827","32.9025483738988","18.1265737365688","27.4134884153535","10.7441869893977","12.8526444315918","21.8350146294598","33.0207877377689","17.1388881371833","18.2684802285221","26.9872754996019","38.3599510398182","21.0044217585289","17.9222097030316","26.2130955551891","19.4883712003213","21.2224598215007","28.1172185740179","29.0945485544374","21.1480603637466","25.0815489688965","24.7136396730826","19.8714129826477","22.6360246375258"
"20-07-08","7.5316801295449","36.6424457795507","23.2803837886781","26.5802231583083","12.2066415397645","11.264018806014","10.6425269115074","24.9048169028992","13.1514673279976","32.8796604427794","15.9569561108909","0","0","10.5314429393257","18.2960913239935","30.8044148544038","17.5881606552846","26.2246381524428","10.5414664801638","12.1111457143846","19.339584386093","28.4132359604058","18.9429816253078","17.082215278618","25.9077844796179","36.6030067173838","19.8644260050131","16.604400166044","25.3675118276024","18.7009622629345","20.2997441770876","25.5507381767951","27.3488756411711","18.7539403225678","22.9549714555986","23.0045359612512","18.896290594905","23.231709496408"
"20-07-09","6.59022011335179","35.9510788780498","23.4580966420268","27.1580540965324","11.6432580840831","10.2845389098389","10.0164959167128","24.3859665507555","13.9566592052219","30.8869537492776","15.4583012324255","0","0","10.3433814582663","17.1604718625042","28.7062813349088","17.5881606552846","24.756058415906","10.3387459709299","11.8639794753155","16.2202965818844","23.0377588868155","19.394004997339","15.895950328714","25.0981662146298","34.6996503680798","18.7244302514973","15.5501525364539","24.5219281000156","17.6674880326145","19.3770285326745","22.9272248818564","25.0213117568161","16.3598202813889","20.8133118322773","21.1587039524732","17.8948135480342","23.8273943552903"
"20-07-10","5.96258010255638","35.4901676103825","23.5469530687011","27.1580540965324","11.2676691136288","9.79479896175131","10.0164959167128","24.178426409898","13.9566592052219","28.8942470557759","15.4583012324255","0","0","10.1553199772069","16.4033922215114","27.0849963425718","17.5881606552846","23.4972757845887","10.136025461696","11.6168132362464","14.3487238993593","19.1981324056796","19.8450283693701","15.1841913587716","24.0186751946457","33.381942126254","17.9549331178741","14.6276858605626","23.6763443724289","16.6832268608811","18.6849917993647","21.0451392572264","23.5665843290943","13.96570024021","19.290018719915","19.7914209830081","17.1964150811374","24.4230792141725"
"20-07-11","5.64876009715867","35.4901676103825","23.6358094953755","27.1580540965324","10.8920801431745","9.63155231238879","10.3295114141101","24.4897366211842","13.6882619128138","27.897893709025","15.4583012324255","0","0","10.3433814582663","16.1510323411805","26.3220386991191","18.1265737365688","22.2384931532715","10.3387459709299","12.1111457143846","14.3487238993593","16.894356516998","19.394004997339","14.9469383687908","22.6693114196656","32.9427060456454","17.8124336486847","14.2323429994663","22.8307606448422","15.6989656891477","18.6849917993647","20.1326128937694","23.2756388435499","12.7686402196206","18.671652208956","19.0735974240389","16.9592231489838","25.0187640730548"
"20-07-12","5.02112008636326","35.7206232442161","23.8135223487242","26.8691386274204","10.5164911727202","9.79479896175131","10.9555424089047","25.1123570437567","12.8830700355895","27.2336581445244","15.4583012324255","0","0","10.5314429393257","15.8986724608495","25.9405598773927","19.0239288720425","20.9097781535477","10.3387459709299","12.6054781925227","15.5964390210427","16.1264312207708","18.4919582532767","14.9469383687908","21.5898203996815","32.9915100546019","17.9549331178741","14.1005620457675","21.562385053462","14.6162784002409","18.915670710468","19.6763497120409","22.6937478724611","11.9706002058943","18.5359132187455","18.6292304589627","16.9592231489838","25.614448931937"
"20-07-13","5.02112008636326","35.7206232442161","23.9023787753985","26.2913076891963","10.1409022022659","9.95804561111383","11.2685579063019","25.5274373254717","12.3462754507733","26.2373047977735","15.2089737931929","0","0","10.9075659014445","15.8986724608495","25.6544507610979","19.7418129804215","19.720927890637","10.7441869893977","13.0998106706609","16.2202965818844","15.3585059245437","17.1388881371833","15.1841913587716","20.2404566247015","32.8939020366889","18.0404327993878","14.2323429994663","21.1395931896687","13.5828041699209","18.6849917993647","19.3911852234606","22.4028023869168","11.172560192168","18.3850921185116","18.1506814196499","16.9065138307275","25.614448931937"
"20-07-14","4.70730008096556","35.2597119765488","24.3466609087702","25.7134767509722","9.57751874658449","9.79479896175131","11.5815734036992","25.5274373254717","11.809480865957","25.2409514510226","15.2089737931929","0","0","11.0956273825039","15.6463125805186","25.17760223394","19.7418129804215","18.7418747329458","10.9469074986316","13.0998106706609","17.4680117035678","14.5905806283165","16.236841393121","15.4214443487524","19.1609656047174","32.3570579381673","17.8694334363604","14.2323429994663","20.2940094620819","12.7953952325342","18.4543128882614","18.7638233485839","21.820911415828","10.3745201784417","17.857218267693","17.4328578606807","16.5770805916252","25.614448931937"
"20-07-15","4.39348007556786","34.5683450750479","25.057512322165","24.8467303436361","9.38972426135734","9.46830566302627","11.5815734036992","25.1123570437567","11.5410835735489","24.576715886522","15.9569561108909","0","0","11.2836888635633","15.1415928198567","24.6053840013504","19.9212840075162","18.1124834172871","11.3523485170995","12.8526444315918","18.0918692644096","13.8226553320893","15.7858180210899","14.9469383687908","18.0814745847333","31.088153705298","17.3564353472783","13.9687810920688","19.8712175982885","12.2048385294941","17.9929550660549","17.9653627805591","20.6571294736505","9.9755001715786","16.967373776313","16.578306004765","15.9050367838566","25.0187640730548"
"20-07-16","4.07966007017015","33.6465225397133","25.7683637355597","23.9799839362999","8.8263408056759","8.48882576685114","10.6425269115074","24.2821964803268","11.2726862811408","24.2445981042717","16.4556109893562","0","0","11.4717503446227","14.7630529993603","23.9377960633293","19.7418129804215","17.7628215752546","11.5550690263334","12.8526444315918","19.339584386093","13.0547300358621","14.8837712770276","14.70968537881","17.0019835647492","29.5264254186896","16.615438107493","13.4416572772737","19.4484257344952","11.8603471193874","17.5315972438484","17.1669022125342","19.7842930170174","9.17746015785232","15.9870366247927","15.7237541488493","15.0616876917549","23.8273943552903"
"20-07-17","3.76584006477245","32.0333331028777","25.8572201622341","22.8243220598517","8.45075183522161","7.50934587067601","10.3295114141101","23.348265846468","11.2726862811408","23.9124803220214","16.9542658678216","0","0","11.2836888635633","14.5106931190293","23.2702081253082","19.5623419533268","17.553024470035","11.7577895355673","12.6054781925227","19.339584386093","12.2868047396349","13.9817245329653","13.9979264088676","16.1923652997612","27.8670891141682","15.7604412923562","12.7827525087799","18.180050143115","11.5650687678674","17.3009183327451","16.3114087467933","19.2024020459287","9.17746015785232","15.0821100233893","15.1084768125899","14.1656292813967","23.8273943552903"
"20-07-18","3.45202005937475","30.4201436660421","25.324081602188","21.6686601834035","7.88736837954017","6.69311262386339","9.70348041931556","22.3105651421806","11.2726862811408","23.2482447575208","16.9542658678216","0","0","11.0956273825039","14.5106931190293","22.602620187287","19.0239288720425","17.413159733222","11.3523485170995","12.8526444315918","18.7157268252513","12.2868047396349","13.5307011609342","13.0489144489443","15.6526197897691","26.4029688454728","14.8769445833814","11.9920667865873","16.9116745517349","11.3190034749341","16.8395605105386","15.3988823833364","19.2024020459287","9.17746015785232","14.3430866322433","14.6982919217504","13.3486348484232","23.231709496408"
"20-07-19","3.45202005937475","29.0374098630402","24.3466609087702","20.8019137760674","7.51177940908587","6.20337267577583","9.39046492191829","21.5841746491793","11.0042889887327","22.2518914107699","16.4556109893562","0","0","10.7195044203851","14.6368730591948","21.9350322492659","18.1265737365688","17.1334302595959","11.1496280078656","12.8526444315918","18.0918692644096","11.5188794434077","12.6286544168719","12.0999024890211","14.8430015247811","25.2316726305166","14.0789475559204","11.4649429717923","16.0660908241482","11.023725123414","16.378202688332","14.4863560198794","19.2024020459287","9.17746015785232","13.7548843413311","14.3906532536207","12.7161230293468","22.6360246375258"
"20-07-20","3.13820005397704","28.1155873277056","23.2803837886781","20.2240828378433","7.13619043863158","6.36661932513835","9.39046492191829","21.1690943674643","11.0042889887327","20.9234202817687","15.9569561108909","0","0","10.5314429393257","14.8892329395257","21.2674443112448","17.4086896281899","16.7138360491569","10.9469074986316","12.8526444315918","18.7157268252513","10.7509541471806","11.7266076728096","11.8626494990403","14.303256014789","24.6460245230384","13.4519498914867","11.2013810643948","15.2205070965614","10.6792337133074","15.6861659550222","13.6308625541385","19.2024020459287","9.57648016471546","13.4683242508867","14.3222891051475","12.4130444493728","21.4446549197612"
"20-07-21","3.13820005397704","27.6546760600383","23.0138145086551","19.9351673687313","7.13619043863158","6.69311262386339","9.70348041931556","20.9615542266069","11.2726862811408","18.5985958060166","15.9569561108909","0","0","10.7195044203851","15.1415928198567","20.6952260786552","16.6908055198109","16.1543771019047","11.3523485170995","12.6054781925227","20.5872995077764","10.7509541471806","10.8245609287473","11.3881435190787","13.763510504797","24.4020044782559","12.9959515900803","11.069600110696","14.3749233689747","10.3347423032007","15.2248081328157","12.7183361906815","18.9114565603843","9.57648016471546","13.3476673706996","14.4248353278574","12.3208031424241","20.2532852019967"
"20-07-22","3.13820005397704","26.50239789087","23.8135223487242","19.3573364305072","7.13619043863158","7.01960592258844","10.3295114141101","20.3389338040344","11.2726862811408","16.2737713302646","16.2062835501235","0","0","10.9075659014445","15.3939527001876","19.9322684352025","16.1523924385267","15.7347828914657","11.9605100448012","12.8526444315918","23.7065873119849","9.98302885095338","10.3735375567162","10.9136375391171","12.9538922398089","23.8163563707777","12.3974538194845","10.8060382032985","13.5293396413879","10.0886770102673","14.9941292217124","11.9198756226567","18.9114565603843","9.57648016471546","13.1214357203487","14.2881070309109","12.0836112102705","19.6576003431145"
"20-07-23","2.82438004857934","24.8892084540345","25.1463687488393","18.7795054922831","7.13619043863158","7.18285257195096","10.3295114141101","18.7823827476032","11.5410835735489","14.6131824190131","16.7049384285889","0","0","11.0956273825039","15.5201326403531","18.9785713808866","15.9729214114319","15.3151886810266","12.9741125909708","12.8526444315918","26.8258751161935","9.21510355472619","10.3735375567162","9.96462557919386","12.1442739748209","22.5962561468649","11.5424570043477","10.2789143885034","13.1065477775946","9.99025089309398","14.7634503106092","11.0643821569157","18.3295655892955","9.17746015785232","12.5935618695301","13.6386476204149","11.5565180277069","19.0619154842322"
"20-07-24","2.82438004857934","22.8151077495316","26.3015022956058","17.9127590849469","7.13619043863158","7.18285257195096","10.6425269115074","16.810751409457","11.809480865957","12.9525935077616","16.9542658678216","0","0","11.4717503446227","15.6463125805186","18.1202440320023","16.1523924385267","14.7557297337745","13.9877151371404","13.0998106706609","29.3213053595603","8.44717825849901","10.3735375567162","8.77836062928983","11.3346557098328","21.1321358781696","10.6019605076971","9.75179057370838","11.8381721862144","9.94103783450731","14.3020924884026","10.2659215888909","17.7476746182068","7.18236012353659","11.9450311385244","12.6815495417893","10.8976515495024","19.0619154842322"
"20-07-25","2.51056004318163","20.7410070450287","26.6569280023032","17.3349281467228","6.94839595340443","7.34609922131348","10.6425269115074","14.735350000882","11.809480865957","11.2920045965101","17.2035933070542","0","0","11.8478733067414","15.5201326403531","17.2619166831179","16.5113344927162","14.3361355233354","14.7985971740761","13.0998106706609","30.5690204812437","8.44717825849901","10.8245609287473","7.82934866936661","10.7949101998408","19.5704075915612","9.77546358639814","9.3564477126121","11.4153803224211","9.94103783450731","14.0714135772993","9.58152681629818","17.165783647118","5.58628009608402","11.2965004075186","11.5877231662172","10.2256077417338","19.0619154842322"
"20-07-26","2.82438004857934","18.6669063405259","26.5680715756288","16.1792662702746","6.94839595340443","7.67259252003853","10.6425269115074","12.9712588035934","12.0778781583651","10.2956512497592","16.9542658678216","0","0","12.4120577499196","15.5201326403531","16.6896984505284","17.0497475740004","13.8466089444898","15.8121997202457","13.594143148799","32.4405931637689","8.44717825849901","11.7266076728096","7.35484268940499","11.0647829548368","18.2038953407789","9.14846592196444","9.09288580521457","11.8381721862144","9.89182477592064","13.6100557550928","9.01119783913757","16.5838926760293","5.18726008922087","10.7987907767468","10.6306250875916","9.63262791134978","19.0619154842322"
"20-07-27","2.82438004857934","17.2841725375239","26.3903587222801","14.4457734556024","6.94839595340443","7.99908581876357","10.9555424089047","11.8297880288771","11.5410835735489","9.96353346750892","16.9542658678216","0","0","12.7881807120384","15.2677727600222","16.0221105125073","17.5881606552846","13.3570823656442","16.4203612479475","13.8413093878681","33.0644507246106","8.44717825849901","11.7266076728096","7.11758969942419","11.0647829548368","16.9837951168661","8.66396772672022","8.96110485151581","11.8381721862144","9.7933986587473","13.1486979328863","8.38383596426091","16.0020017049405","5.18726008922087","10.5574770163725","9.94698360285899","9.22413069486299","18.46623062535"
"20-07-28","2.82438004857934","15.901438734522","26.2126458689314","12.423365171818","6.94839595340443","8.16233246812609","11.5815734036992","11.2071676063047","11.0042889887327","10.2956512497592","17.2035933070542","0","0","13.1643036741572","14.7630529993603","15.0684134581914","17.9471027094741","12.9374881552051","16.8258022664153","13.3469769097299","33.6883082854523","7.67925296227183","10.8245609287473","6.64308371946257","10.7949101998408","15.8124989019098","8.23646931915179","8.82932389781705","11.4153803224211","9.54733336581395","12.4566611995765","7.69944119166818","15.7110562193962","4.78824008235773","10.5423949063491","9.46843456354618","8.97376143314528","18.46623062535"
"20-07-29","2.82438004857934","14.7491605653538","25.9460765889084","10.4009568880337","7.13619043863158","8.32557911748861","12.2076043984938","10.6883172541609","9.93069981910022","11.2920045965101","16.9542658678216","0","0","13.3523651552165","14.0059733583674","14.0193466984439","18.3060447636636","12.4479615763595","17.2312432848831","13.0998106706609","33.6883082854523","6.14340236981746","9.47149081265391","6.64308371946257","10.2551646898487","14.7388107048665","7.86597069925915","8.69754294411829","10.9925884586277","9.25205501429393","11.7646244662667","7.01504641907545","15.4201107338518","4.78824008235773","10.6027233464427","9.02406759847001","8.78927881924802","18.46623062535"
"20-07-30","2.82438004857934","13.3664267623518","25.590650882211","8.08963313513732","7.13619043863158","8.48882576685114","12.8336353932883","10.2732369724459","9.12550794187588","11.9562401610107","17.2035933070542","0","0","13.7284881173353","13.3750736575401","12.9702799386964","18.1265737365688","11.9584349975139","17.636684303351","12.6054781925227","33.0644507246106","6.14340236981746","8.56944406859163","6.40583072948177","9.98529193485272","13.7627305257363","7.4954720793665","8.56576199041952","10.9925884586277","9.00598972136058","11.0725877329569","6.38768454419878","15.1291652483074","4.78824008235773","10.6781338965597","8.64806478186709","8.63115086447894","17.8705457664677"
