dates,Alto_Biobio,Antuco,Arauco,Cabrero,Canete,Chiguayante,Concepcion,Contulmo,Coronel,Curanilahue,Florida,Hualpen,Hualqui,Laja,Lebu,Los_Alamos,Los_Angeles,Lota,Mulchen,Nacimiento,Negrete,Penco,Quilaco,Quilleco,San_Pedro_de_la_Paz,San_Rosendo,Santa_Barbara,Santa_Juana,Talcahuano,Tirua,Tome,Tucapel,Yumbel
2020-06-23,45.6861711474258,24.3292858248734,12.3113440417404,23.2477042892014,2.31641449921049,7.46822089221738,11.9201621142048,7.52275633792221,17.3705130432117,5.47959063242906,3.21723149187046,6.70670126737072,12.1769252718453,6.38298296740889,4.21718502899315,9.51366161808357,6.73376459935735,11.2412177985948,2.14769713175048,8.52044224503429,20.5471008040765,16.3298047585624,7.97638988593762,3.32270069112174,8.8445724677271,18.4621065263547,16.6431704260652,16.1103754039677,9.17225648034957,6.48230977661961,14.0273037819395,21.2962527990479,11.618600087785
2020-06-24,44.9833069759269,26.54103908168,13.5424784459144,23.2477042892014,2.31641449921049,7.83379813868956,12.5201702743157,10.5318588730911,18.203086653126,5.76059528024594,4.42369330132188,7.44101162511204,13.2673961917121,6.58245118514041,4.21718502899315,10.570735131204,6.92989366535805,12.1779859484778,2.60791794569701,9.37248646953771,22.3735097644389,16.8072844298654,9.11587415535728,3.79737221842485,9.30148765056171,19.7808284210943,16.969507101086,16.7547904201264,9.50305917308349,7.34661774683555,14.5137998668622,21.9226131754905,12.0489186095548
2020-06-25,45.6861711474258,26.54103908168,15.0198397309233,23.2477042892014,2.31641449921049,8.25160070608634,13.1601789784341,12.7886857744678,19.1491930280286,6.04159992806281,5.6301551107733,8.32218405440163,14.1761219582677,6.78191940287194,4.39290107186786,11.2049792390762,7.10423061291423,13.2188394483476,2.91473182166137,10.0541218491405,24.1999187248013,17.0937722326472,7.97638988593762,3.32270069112174,9.69312923584852,19.7808284210943,16.3168337510443,17.7214129443644,9.77371592168397,8.2109257170515,15.000295951785,22.5489735519331,12.4792371313246
2020-06-26,44.280442804428,27.6469157100834,16.4972010159321,23.2477042892014,2.31641449921049,8.66940327348312,13.7201865945377,16.5500639434289,20.1331436579273,6.18210225197125,6.83661692022472,9.35021855523948,14.9031025715122,6.98138762060347,4.39290107186786,11.8392233469484,7.34394391580397,14.1556075982305,3.52835957359008,10.5653483838425,26.0263276851636,17.2847641011684,9.11587415535728,3.79737221842485,10.0521340223614,21.0995503158339,15.9904970760234,18.0436204524438,10.0744456423512,9.07523368726745,15.4057093558873,23.8016943048183,12.9095556530944
2020-06-27,40.0632577754349,28.7527923384867,17.7283354201061,23.0927195939401,2.18772480480991,9.13943116180449,14.2601939386376,20.31144211239,21.117094287826,6.32260457587969,8.44523266615995,10.2803450083785,15.4483380314455,7.77926049152958,4.21718502899315,12.2620527521966,7.60544933713824,14.9882903981265,3.83517344955443,11.0765749185446,27.852736645526,17.1892681669078,7.97638988593762,3.32270069112174,10.3458652113265,19.7808284210943,15.9904970760234,18.0436204524438,10.4052483350851,9.9395416574834,15.7300400791691,24.4280546812609,13.3398741748642
2020-06-28,33.7374802319452,28.7527923384867,18.590129503028,22.7827502034174,1.93034541600874,9.50500840827667,14.7001999227189,23.3205446475589,21.9496678977403,6.18210225197125,9.24954053912757,11.0636093899692,15.8118283380678,8.57713336245569,3.86575294324372,12.8962968600688,7.8669547584725,15.8209731980224,4.44880120148314,11.2469837634453,28.3093388856166,17.0937722326472,9.11587415535728,3.79737221842485,10.5743228027438,19.7808284210943,15.6641604010025,18.0436204524438,10.7661239998857,10.8038496276993,15.9732881216305,25.0544150577034,13.770192696634
2020-06-29,29.520295202952,29.8586689668901,19.205696705115,22.6277655081561,1.67296602720758,9.71390969197506,14.960203458767,25.5773715489355,22.4794874676857,6.18210225197125,9.65169447561137,11.504195604614,15.9935734913789,9.97341088657639,3.690036900369,13.319126265317,8.08487594291772,16.7577413479053,4.75561507744749,11.4173926083459,28.3093388856166,17.0937722326472,7.97638988593762,3.79737221842485,10.6395964002916,19.7808284210943,15.6641604010025,17.3992054362851,11.0969266926196,11.2360036128073,15.9732881216305,25.3675952459247,14.4156704792888
2020-06-30,28.8174310314532,29.8586689668901,19.4519235859498,22.4727808128947,1.54427633280699,9.71390969197506,15.0202042747781,27.8341984503122,22.6687087426663,6.04159992806281,10.0538484120952,11.7000117000117,16.17531864469,11.5691566284286,3.86575294324372,13.9533703731892,8.28100500891842,17.6945094977882,5.21583589139402,11.5878014532466,27.3961344054354,17.380260035429,7.97638988593762,4.74671527303106,10.6069596015177,19.7808284210943,15.6641604010025,16.7547904201264,11.3675834412201,11.2360036128073,15.7300400791691,25.3675952459247,15.2763075228284
2020-07-01,28.1145668599543,28.7527923384867,19.9443773476194,22.4727808128947,1.54427633280699,9.71390969197506,15.0202042747781,29.3387497178966,22.8579300176468,5.76059528024594,10.0538484120952,11.9937358431082,16.3570637980012,12.3670294993547,3.690036900369,14.1647850758133,8.47713407491912,18.6312776476711,5.52264976735838,11.928619143048,26.0263276851636,17.7622437724714,7.97638988593762,4.74671527303106,10.5416860039699,21.0995503158339,15.9904970760234,16.1103754039677,11.6081672177539,10.8038496276993,15.3246266750668,24.7412348694822,15.9217853054831
2020-07-02,28.1145668599543,27.6469157100834,20.5599445497064,22.3177961176334,1.54427633280699,9.76613501289965,15.0202042747781,30.0910253516889,23.1985283126117,5.6200929563375,10.0538484120952,12.4832760816024,16.9022992579345,12.5664977170862,3.690036900369,14.7990291836856,8.67326314091982,19.35987509758,5.82946364332273,12.4398456777501,24.1999187248013,18.335219378035,6.83690561651796,5.22138680033417,10.509049205196,23.7369941053131,16.3168337510443,15.7881678958883,11.8186780222209,10.8038496276993,14.8381305901441,23.8016943048183,16.7824223490227
2020-07-03,27.4117026884555,26.54103908168,21.2986251922109,22.3177961176334,1.54427633280699,9.87058565474885,15.0002040027744,30.8433009854811,23.6905036275611,5.33908830852062,10.456002348579,13.1196783916449,17.4475347178679,12.3670294993547,3.690036900369,15.4332732915578,8.91297644380957,19.9843871975019,6.13627751928709,13.1214810573528,22.8301120045295,19.0991868521198,6.83690561651796,5.22138680033417,10.509049205196,26.3744378947924,15.9904970760234,15.465960387809,11.9690428825545,10.3716956425914,14.5137998668622,23.1753339283757,17.4279001316775
2020-07-04,26.0059743454577,26.54103908168,22.1604192751327,22.162811422372,1.67296602720758,10.0794869384472,15.0002040027744,30.8433009854811,24.4473887274831,5.19858598461219,10.8581562850628,13.6581726539886,18.1745153311124,12.3670294993547,3.690036900369,16.2789321020541,9.13089762825479,20.6088992974239,6.44309139525144,13.2918899022535,21.4603052842577,19.6721624576834,6.83690561651796,5.69605832763727,10.4764124064221,29.0118816842716,15.9904970760234,15.7881678958883,12.2096266590883,9.9395416574834,14.4327171860418,23.1753339283757,18.0733779143322
2020-07-05,23.8973818309612,25.4351624532767,22.7759864772197,21.8528420318494,1.67296602720758,10.3406135430702,14.960203458767,30.8433009854811,25.2042738274052,5.33908830852062,10.8581562850628,14.0987588686333,18.5380056377347,12.1675612816232,3.51432085749429,16.7017615073023,9.30523457581097,21.2334113973458,6.90331220919797,13.4622987471542,20.5471008040765,20.0541461947258,6.83690561651796,6.17072985494038,10.4764124064221,30.3306035790112,15.9904970760234,15.7881678958883,12.5404293518222,9.9395416574834,14.5137998668622,23.1753339283757,18.9340149578718
2020-07-06,21.0859251449657,25.4351624532767,22.8990999176371,21.0779185555426,1.67296602720758,10.3928388639948,14.7202001947227,30.8433009854811,25.3178065923935,5.76059528024594,11.2603102215466,14.3435289878805,18.5380056377347,11.9680930638917,3.33860481461957,16.9131762099263,9.39240304958906,21.5456674473068,7.51693996112668,13.4622987471542,19.6338963238954,19.767658391944,6.83690561651796,7.12007290954659,10.4764124064221,30.3306035790112,15.3378237259816,15.1437528797296,12.8712320445561,9.50738767237542,14.2705518244009,23.488514116597,19.7946520014114
2020-07-07,17.5716042874714,25.4351624532767,22.2835327155501,19.0631175171452,1.80165572160816,10.1839375802964,14.1601925786191,31.5955766192733,24.5609214924715,6.60360922369656,11.2603102215466,14.3435289878805,17.8110250244902,11.7686248461601,3.16288877174486,16.9131762099263,9.37061093114453,21.4415820973198,8.13056771305539,13.8031164369555,18.7206918437142,18.812699049338,6.83690561651796,8.54408749145591,10.4764124064221,30.3306035790112,14.358813700919,13.8549228474122,12.991523932823,9.07523368726745,13.2975596545553,23.488514116597,21.0856075667209
2020-07-08,14.0572834299772,25.4351624532767,21.2986251922109,15.6534542213956,1.67296602720758,9.71390969197506,13.3601816984711,30.8433009854811,23.1985283126117,7.44662316714718,11.2603102215466,14.2456209401816,16.9022992579345,11.3696884106971,2.81145668599543,17.1245909125504,9.30523457581097,21.2334113973458,8.7441954649841,13.9735252818562,18.2640896036236,17.4757559696896,7.97638988593762,10.4427736006683,10.4437756076482,27.693159789532,13.3798036758563,11.9216777989361,12.991523932823,8.2109257170515,12.000236761428,22.8621537401544,22.3765631320303
2020-07-09,10.5429625724829,24.3292858248734,19.9443773476194,12.0888062303847,1.54427633280699,9.24388180365368,12.5401705463194,30.0910253516889,21.7226023677637,8.57064175841468,11.2603102215466,14.1966669163322,15.8118283380678,11.1702201929656,2.460024600246,16.7017615073023,9.19627398358836,20.9211553473849,9.51123015489499,14.3143429716576,17.3508851234424,16.0433169557806,6.83690561651796,11.3921166552745,10.3458652113265,25.0557160000527,11.7481203007519,9.6662252423806,12.9013050166228,7.77877173194353,10.6218311874802,21.9226131754905,23.4523594364549
2020-07-10,7.73150588648744,23.22340919647,18.7132429434454,8.98911232515789,1.54427633280699,9.03498051995529,11.8601612981937,29.3387497178966,20.5115862078883,9.41365570186531,10.8581562850628,14.3435289878805,14.9031025715122,10.970751975234,2.10859251449657,16.2789321020541,9.08731339136575,20.6088992974239,9.97145096884152,14.3143429716576,16.8942828833518,15.1838535474352,6.83690561651796,12.3414597098808,10.1500444186831,22.4182722105735,10.7691102756892,8.37739521006318,12.781013128356,6.91446376172758,9.4055909751733,20.9830726108266,24.3129964799945
2020-07-11,6.32577754348972,21.0116559396634,17.7283354201061,6.19938781045372,1.41558663840641,9.08720584087989,11.4001550421086,28.5864740841044,19.7168568529701,10.2566696453159,10.456002348579,14.8820232502241,13.9943768049566,10.970751975234,1.75716042874714,15.4332732915578,8.95656068069861,20.4007285974499,10.2782648448059,13.9735252818562,16.8942828833518,14.8018698103928,6.83690561651796,12.8161312371839,9.75840283339632,21.0995503158339,9.79010025062657,7.73298019390448,12.6005752959556,6.48230977661961,8.43259880532778,20.0435320461628,24.5281557408794
2020-07-12,7.02864171498858,19.90577931126,16.7434278967669,3.56464799101089,1.28689694400583,9.34833244550288,11.0201498740383,27.8341984503122,19.1113487730325,10.9591812648581,10.456002348579,15.6652876318148,13.2673961917121,11.3696884106971,1.40572834299772,13.7419556705652,8.80401585158696,20.0884725474889,10.7384856587524,13.1214810573528,17.3508851234424,14.8018698103928,6.83690561651796,12.8161312371839,9.26885085178781,19.7808284210943,8.81109022556391,7.08856517774577,12.3900644914886,6.05015579151163,7.45960663548227,19.7303518579415,24.3129964799945
2020-07-13,7.02864171498858,17.6940260544534,15.8816338138451,1.39486225735209,1.02951755520466,9.60945905012587,10.7001455219791,26.3296471827278,18.6193734580831,11.3806882365834,10.0538484120952,16.154827870309,12.1769252718453,11.3696884106971,1.05429625724829,12.4734674548207,8.67326314091982,19.672131147541,10.8918925967346,12.2694368328494,17.3508851234424,14.8973657446534,5.6974213470983,13.290802764487,8.8119356689532,19.7808284210943,8.48475355054302,7.08856517774577,12.1795536870216,5.18584782129568,6.72986250809813,18.7908112932776,24.0978372191096
2020-07-14,7.02864171498858,15.4822727976467,14.8967262905059,0.464954085784029,1.02951755520466,9.76613501289965,10.3401406259125,24.8250959151433,18.1652423981299,11.9426975322172,9.24954053912757,16.1058738464596,11.2681995052897,11.1702201929656,0.878580214373572,11.2049792390762,8.54251043025269,19.047619047619,11.1987064726989,11.5878014532466,16.8942828833518,14.7063738761322,5.6974213470983,13.290802764487,8.51820447998809,19.7808284210943,8.15841687552214,6.44415016158707,11.9991158546212,4.75369383618771,6.08120106153446,17.8512707286137,23.6675186973398
2020-07-15,6.32577754348972,14.3763961692434,13.7887053267492,0.464954085784029,1.28689694400583,9.71390969197506,9.90013464183113,21.8159933799744,17.5975785731883,12.5047068278509,8.44523266615995,15.567379584116,10.3594737387341,10.7712837575025,0.878580214373572,10.3593204285799,8.4553419564746,18.2149362477231,11.6589272866455,10.7357572287432,15.5244761630801,14.515382007611,6.83690561651796,13.290802764487,8.35502048611859,19.7808284210943,8.15841687552214,5.79973514542836,11.8788239663544,3.88938586597176,5.5947049766117,16.5985499757285,23.4523594364549
2020-07-16,5.62291337199086,13.27051954084,12.80379780341,0.464954085784029,1.41558663840641,9.71390969197506,9.48012892975344,18.8068908448055,16.9920704932507,13.0667161234847,7.64092479319234,14.7351611786758,9.45074797217845,10.571815539771,0.702864171498858,9.93649102333173,8.34638136425199,17.4863387978142,11.8123342246276,10.2245306940411,13.6980672027177,14.515382007611,7.97638988593762,13.290802764487,8.22447329102299,21.0995503158339,8.81109022556391,5.15532012926965,11.7886050501542,3.02507789575582,5.10820889168894,15.3458292228434,23.4523594364549
2020-07-17,4.920049200492,12.1646429124367,11.572663399236,0.309969390522686,1.80165572160816,9.66168437105046,9.14012430569056,15.0455126758444,16.2730296483247,13.48822309521,6.43446298374092,13.7560807016874,9.0872576655562,10.3723473220394,0.702864171498858,9.51366161808357,8.21562865358486,16.6536559979183,11.8123342246276,9.5428953144384,12.3282604824459,14.4198860733504,6.83690561651796,13.290802764487,8.15919969347519,19.7808284210943,9.13742690058479,4.8331126211903,11.698386133954,2.16076992553987,4.70279548758665,13.4667480935156,23.23720017557
2020-07-18,4.21718502899315,11.0587662840334,10.5877558758967,0.309969390522686,2.57379388801165,9.66168437105046,8.88012076964247,12.0364101406755,15.5161445484026,13.7692277430269,4.82584723780569,12.8259542485484,9.26900281886733,9.77394266884486,0.878580214373572,9.51366161808357,8.08487594291772,15.9250585480094,11.6589272866455,8.86125993483566,10.9584537621742,14.4198860733504,6.83690561651796,13.7654742917901,8.12656289470129,19.7808284210943,8.81109022556391,5.477527637349,11.5480212736204,1.29646195532392,4.29738208348435,11.9008471524091,22.8068816538001
2020-07-19,4.920049200492,9.95288965563002,9.8490752333923,0.309969390522686,3.60331144321632,9.76613501289965,8.78011940962397,9.02730760550666,14.910636468465,14.1907347147522,4.02153936483807,11.9447818192588,9.45074797217845,9.3750062333818,1.05429625724829,9.30224691545949,7.97591535069511,15.0923757481135,11.0452995347168,8.3500334001336,10.045249281993,14.1333982705686,5.6974213470983,13.7654742917901,8.19183649224909,18.4621065263547,9.13742690058479,6.12194265350771,11.3976564132868,0.432153985107974,3.97305136020251,10.9613065877453,22.3765631320303
2020-07-20,4.920049200492,8.84701302722668,9.6028483525575,0.309969390522686,4.37544960961981,9.92281097567344,8.76011913762027,7.52275633792221,14.5321939185039,14.4717393625691,3.61938542835427,11.5531496284634,9.99598343211182,8.17819692699264,1.230012300123,9.30224691545949,7.84516264002798,14.2596929482175,10.7384856587524,8.00921571033223,9.58864704190239,13.7514145335262,5.6974213470983,13.7654742917901,8.28974688857079,18.4621065263547,8.81109022556391,7.08856517774577,11.3675834412201,0,3.81088599856159,9.70858583486009,21.5159260884907
2020-07-21,5.62291337199086,7.74113639882335,9.47973491214009,0.309969390522686,4.76151869282156,10.0794869384472,8.82011995363137,5.26592943654555,14.4186611535156,14.7527440103859,3.61938542835427,11.7000117000117,9.99598343211182,6.58245118514041,1.230012300123,9.30224691545949,7.62724145558276,13.5310954983086,10.2782648448059,7.66839802053086,9.58864704190239,13.1784389279626,4.55793707767864,13.290802764487,8.42029408366639,18.4621065263547,8.81109022556391,7.41077268582513,11.5780942456872,0,3.97305136020251,8.76904527019621,20.6552890449511
2020-07-22,5.62291337199086,7.74113639882335,9.11039459088788,0.309969390522686,5.01889808162273,10.0794869384472,8.86012049763877,3.76137816896111,14.2672841335312,15.0337486582028,4.02153936483807,11.7979197477105,9.99598343211182,5.98404653194583,1.230012300123,9.51366161808357,7.34394391580397,12.9065833983867,9.81804403085934,7.32758033072948,10.045249281993,12.7009592566596,5.6974213470983,13.290802764487,8.45293088244029,17.143384631615,9.13742690058479,7.73298019390448,11.9088969384211,0,4.21629940266389,8.14268489375362,19.7946520014114
2020-07-23,6.32577754348972,7.74113639882335,8.74105426963567,0.309969390522686,5.27627747042389,10.0272616175226,8.84012022563507,3.00910253516889,13.9266858385663,15.4552556299281,4.82584723780569,11.7979197477105,9.63249312548958,5.98404653194583,1.40572834299772,9.51366161808357,7.01706213913614,12.4902419984387,9.51123015489499,6.64594495112674,10.5018515220836,12.0324877168355,5.6974213470983,12.8161312371839,8.45293088244029,14.5059408421358,9.46376357560568,7.41077268582513,12.2998455752884,0,4.54063012594573,7.82950470553233,18.9340149578718
2020-07-24,6.32577754348972,8.84701302722668,8.37171394838346,0.154984695261343,5.79103624802622,10.0272616175226,8.78011940962397,2.25682690137666,13.5103990336091,16.0172649255619,5.6301551107733,11.5531496284634,9.0872576655562,6.18351474967736,1.58144438587243,9.30224691545949,6.71197248091283,12.1779859484778,9.20441627893063,5.79390072662331,10.5018515220836,11.2685202427507,5.6974213470983,13.290802764487,8.42029408366639,11.8684970526566,10.4427736006683,7.08856517774577,12.8110861004227,0,4.78387816840711,7.82950470553233,18.0733779143322
