NOM_REGION,CLAVE_REGION,NOM_MUN,CVEGEO,POBTOT,POB_HOM,POR_HOM,POB_MUJ,POR_MUJ,POB_EDAD_0_14,POR_EDAD_0_14,POB_EDAD_15_64,POR_EDAD_15_64,POB_EDAD_65+,POR_EDAD_65+,SUPERFICIE,DENSIDAD,POB_RURAL,POB_ETNIA,POB_MIGRANTE,POBREZA_ING,POBREZA_ING_EXTR,POBREZA_MULTI,MARGINACION_1,VULNERABILIDAD_SOCIAL,PRIORIDAD_SOCIAL,REZAGO_SOCIAL_1,IMN_num,REZAGO_SOCIAL_NUM,longitud,latitud,Hospitalizados,Muertes,Positivos,TASA_HospitalizadoS,TASA_Muertes,TASA_Positivos
GUERRERO,12,CUTZAMALA DE PINZON,12027,20537.0,10349.0,50.39,10188.0,49.61,5626.0,27.39,12103.0,58.93,2802.0,13.64,133060.97,0.15,100.0,0.19,,56.35,17.8,,Alto,,,Medio,0.79,0.21,-100.58,18.47,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,CHILAPA DE ALVAREZ,12028,123722.0,65981.0,53.33,57741.0,46.67,42563.0,34.4,71373.0,57.69,9785.0,7.91,74966.02,1.65,72.69,39.5,,75.24,31.45,,Muy alto,,,Alto,0.74,1.41,-99.18,17.59,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,CHILPANCINGO DE LOS BRAVO,12029,283354.0,148857.0,52.53,134497.0,47.47,77191.0,27.24,187198.0,66.07,18694.0,6.6,218150.81,1.3,11.38,6.32,,55.51,20.83,,Bajo,,,Bajo,0.88,-0.58,-99.5,17.55,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,FLORENCIO VILLARREAL,12030,22250.0,11343.0,50.98,10907.0,49.02,7072.0,31.78,13120.0,58.97,2058.0,9.25,25181.44,0.88,39.6,2.93,,54.27,15.53,,Alto,,,Medio,0.81,0.23,-99.12,16.72,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,GENERAL CANUTO A. NERI,12031,6278.0,3223.0,51.34,3055.0,48.66,1981.0,31.55,3472.0,55.3,825.0,13.14,25924.59,0.24,100.0,0.45,,83.9,30.87,,Muy alto,,,Medio,0.75,0.78,-100.07,18.42,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,GENERAL HELIODORO CASTILLO,12032,37254.0,19000.0,51.0,18254.0,49.0,14285.0,38.34,20533.0,55.12,2434.0,6.53,172532.88,0.22,77.34,0.66,,94.57,57.74,,Muy alto,,,Alto,0.72,1.68,-99.98,17.79,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,HUAMUXTITLAN,12033,17488.0,9196.0,52.58,8292.0,47.42,5378.0,30.75,10426.0,59.62,1684.0,9.63,27462.17,0.64,55.5,24.38,,73.91,28.84,,Medio,,,Bajo,0.84,-0.23,-98.57,17.8,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,HUITZUCO DE LOS FIGUEROA,12034,36593.0,19084.0,52.15,17509.0,47.85,9901.0,27.06,21762.0,59.47,4772.0,13.04,132433.68,0.28,52.04,9.6,,64.21,21.22,,Alto,,,Medio,0.8,0.38,-99.33,18.31,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,IGUALA DE LA INDEPENDENCIA,12035,154173.0,80237.0,52.04,73936.0,47.96,40150.0,26.04,99958.0,64.83,13869.0,9.0,56903.23,2.71,13.83,3.92,,54.47,21.15,,Bajo,,,Bajo,0.87,-0.48,-99.54,18.34,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,IGUALAPA,12036,11739.0,6140.0,52.3,5599.0,47.7,3842.0,32.73,6981.0,59.47,916.0,7.8,19566.88,0.6,100.0,35.29,,76.06,33.8,,Muy alto,,,Medio,0.76,0.95,-98.48,16.74,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,IXCATEOPAN DE CUAUHTEMOC,12037,6138.0,3140.0,51.16,2998.0,48.84,1585.0,25.82,3721.0,60.62,832.0,13.55,21142.51,0.29,100.0,3.62,,73.61,23.03,,Alto,,,Medio,0.82,0.21,-99.79,18.5,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,ZIHUATANEJO DE AZUETA,12038,126001.0,64564.0,51.24,61437.0,48.76,32724.0,25.97,82805.0,65.72,8620.0,6.84,146456.56,0.86,20.27,3.94,,45.86,11.21,,Muy bajo,,,Bajo,0.89,-0.67,-101.55,17.65,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,JUAN R. ESCUDERO,12039,26093.0,13332.0,51.09,12761.0,48.91,7310.0,28.02,16060.0,61.55,2723.0,10.44,40934.76,0.64,53.01,2.87,,74.38,31.51,,Medio,,,Bajo,0.84,-0.07,-99.52,17.17,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,LEONARDO BRAVO,12040,26357.0,13560.0,51.45,12797.0,48.55,8920.0,33.84,15253.0,57.87,2184.0,8.29,72036.37,0.37,52.64,1.06,,87.94,35.99,,Alto,,,Medio,0.8,0.56,-99.68,17.66,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,MALINALTEPEC,12041,29625.0,15738.0,53.12,13887.0,46.88,11183.0,37.75,16204.0,54.7,2235.0,7.54,47354.05,0.63,100.0,96.86,,88.5,50.02,,Muy alto,,,Muy alto,0.71,2.08,-98.67,17.24,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,MARTIR DE CUILAPAN,12042,18613.0,9926.0,53.33,8687.0,46.67,6517.0,35.01,10543.0,56.64,1551.0,8.33,61461.9,0.3,100.0,47.64,,85.55,40.01,,Muy alto,,,Alto,0.76,1.14,-99.33,17.74,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,METLATONOC,12043,18859.0,10084.0,53.47,8775.0,46.53,8164.0,43.29,9396.0,49.82,1290.0,6.84,60242.02,0.31,100.0,98.54,,97.72,67.76,,Muy alto,,,Muy alto,0.66,2.91,-98.41,17.2,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,MOCHITLAN,12044,12402.0,6378.0,51.43,6024.0,48.57,3497.0,28.2,7603.0,61.3,1302.0,10.5,51288.83,0.24,51.2,2.33,,69.06,25.54,,Medio,,,Medio,0.83,0.2,-99.37,17.47,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,OLINALA,12045,28446.0,14937.0,52.51,13509.0,47.49,9867.0,34.69,16201.0,56.95,2373.0,8.34,70593.96,0.4,75.49,53.84,,88.68,45.95,,Muy alto,,,Muy alto,0.69,1.81,-98.74,17.78,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,OMETEPEC,12046,68207.0,35166.0,51.56,33041.0,48.44,21254.0,31.16,42221.0,61.9,4715.0,6.91,59969.14,1.14,44.01,40.24,,68.19,31.12,,Alto,,,Medio,0.79,0.65,-98.4,16.69,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,PEDRO ASCENCIO ALQUISIRAS,12047,7076.0,3724.0,52.63,3352.0,47.37,2347.0,33.17,4000.0,56.53,729.0,10.3,29322.43,0.24,100.0,0.49,,89.58,37.48,,Muy alto,,,Muy alto,0.67,2.12,-99.89,18.51,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,PETATLAN,12048,44583.0,22691.0,50.9,21892.0,49.1,12817.0,28.75,27388.0,61.43,4355.0,9.77,196629.56,0.23,31.91,1.24,,54.97,19.01,,Medio,,,Bajo,0.85,-0.21,-101.27,17.54,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,PILCAYA,12049,12753.0,6510.0,51.05,6243.0,48.95,3725.0,29.21,7759.0,60.84,1268.0,9.94,16164.94,0.79,51.51,0.45,,62.14,14.98,,Medio,,,Bajo,0.85,-0.11,-99.68,18.75,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,PUNGARABATO,12050,38482.0,19693.0,51.17,18789.0,48.83,10790.0,28.04,24428.0,63.48,3262.0,8.48,12596.86,3.05,32.83,0.81,,52.67,15.39,,Bajo,,,Bajo,0.87,-0.59,-100.67,18.36,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,QUECHULTENNANGO,12051,36143.0,18795.0,52.0,17348.0,48.0,12129.0,33.56,20722.0,57.33,3292.0,9.11,84607.74,0.43,80.04,22.06,,94.17,56.38,,Alto,,,Medio,0.77,0.92,-99.24,17.41,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,SAN LUIS ACATLAN,12052,46270.0,23627.0,51.06,22643.0,48.94,16205.0,35.02,26865.0,58.06,3199.0,6.91,110026.95,0.42,79.29,65.97,,86.03,47.8,,Muy alto,,,Muy alto,0.67,2.23,-98.73,16.81,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,SAN MARCOS,12053,50124.0,25550.0,50.97,24574.0,49.03,14955.0,29.84,30028.0,59.91,5134.0,10.24,115726.89,0.43,72.77,2.14,,60.48,20.51,,Alto,,,Medio,0.78,0.62,-99.39,16.8,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,SAN MIGUEL TOTOLAPAN,12054,24139.0,12272.0,50.84,11867.0,49.16,8526.0,35.32,13284.0,55.03,2329.0,9.65,236813.0,0.1,100.0,0.64,,84.29,41.73,,Muy alto,,,Muy alto,0.68,1.89,-100.39,18.16,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TAXCO DE ALARCON,12055,105586.0,55221.0,52.3,50365.0,47.7,26575.0,25.17,68583.0,64.95,10420.0,9.87,64850.63,1.63,45.81,4.95,,74.98,26.79,,Medio,,,Bajo,0.85,-0.23,-99.6,18.56,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TECOANAPA,12056,46063.0,23475.0,50.96,22588.0,49.04,14378.0,31.21,27531.0,59.77,4151.0,9.01,69889.46,0.66,100.0,2.96,,82.68,39.1,,Alto,,,Medio,0.76,0.8,-99.26,16.99,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TECPAN DE GALEANA,12057,65237.0,32836.0,50.33,32401.0,49.67,17244.0,26.43,40567.0,62.18,7416.0,11.37,284606.69,0.23,46.28,1.3,,37.81,7.0,,Medio,,,Bajo,0.84,-0.01,-100.63,17.22,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TELOLOAPAN,12058,53817.0,28132.0,52.27,25685.0,47.73,16320.0,30.32,31305.0,58.17,6188.0,11.5,100652.17,0.53,53.27,2.61,,63.92,17.32,,Alto,,,Medio,0.81,0.21,-99.87,18.37,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TEPECOACUILCO DE TRUJANO,12059,30806.0,15966.0,51.83,14840.0,48.17,8467.0,27.48,18367.0,59.62,3971.0,12.89,85115.67,0.36,77.65,22.72,,75.07,30.87,,Alto,,,Medio,0.79,0.52,-99.47,18.29,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TETIPAC,12060,13552.0,6954.0,51.31,6598.0,48.69,4035.0,29.77,8153.0,60.16,1364.0,10.06,21698.87,0.62,100.0,0.32,,79.27,30.95,,Alto,,,Medio,0.81,0.35,-99.65,18.65,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TIXTLA DE GUERRERO,12061,43171.0,22564.0,52.27,20607.0,47.73,12017.0,27.84,27179.0,62.96,3932.0,9.11,38849.62,1.11,27.63,26.78,,57.86,22.53,,Alto,,,Medio,0.82,0.41,-99.4,17.57,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TLACOACHISTLAHUACA,12062,22781.0,12170.0,53.42,10611.0,46.58,8647.0,37.96,12478.0,54.77,1656.0,7.27,80447.99,0.28,77.91,86.38,,83.11,43.18,,Muy alto,,,Muy alto,0.67,2.29,-98.3,16.81,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TLACOAPA,12063,10092.0,5359.0,53.1,4733.0,46.9,3524.0,34.92,5770.0,57.17,798.0,7.91,28024.8,0.36,100.0,92.13,,92.04,49.83,,Muy alto,,,Muy alto,0.68,2.86,-98.75,17.26,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TLALCHAPA,12064,11681.0,5861.0,50.18,5820.0,49.82,3240.0,27.74,6696.0,57.32,1745.0,14.94,47058.56,0.25,100.0,0.14,,46.59,11.08,,Alto,,,Bajo,0.82,-0.18,-100.48,18.41,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TLALIXTAQUILLA DE MALDONADO,12065,7602.0,3902.0,51.33,3700.0,48.67,2454.0,32.28,4287.0,56.39,825.0,10.85,11742.06,0.65,100.0,29.48,,77.86,27.13,,Muy alto,,,Medio,0.76,0.76,-98.37,17.57,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TLAPA DE COMONFORT,12066,96125.0,51104.0,53.16,45021.0,46.84,33018.0,34.35,57427.0,59.74,5622.0,5.85,60889.62,1.58,38.02,73.36,,71.77,31.36,,Alto,,,Medio,0.81,0.5,-98.58,17.55,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,TLAPEHUALA,12067,22209.0,11334.0,51.03,10875.0,48.97,6494.0,29.24,13293.0,59.85,2415.0,10.87,28394.92,0.78,63.8,0.03,,68.55,27.13,,Alto,,,Bajo,0.82,-0.03,-100.54,18.24,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,LA UNION DE ISIDORO MONTES DE OCA,12068,26349.0,12988.0,49.29,13361.0,50.71,7284.0,27.64,16119.0,61.17,2946.0,11.18,175353.9,0.15,100.0,0.46,,43.5,10.22,,Alto,,,Bajo,0.81,0.0,-101.81,17.98,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,XALPATLAHUAC,12069,11966.0,6545.0,54.7,5421.0,45.3,4478.0,37.42,6275.0,52.44,1213.0,10.14,22668.9,0.53,100.0,95.19,,93.21,50.0,,Muy alto,,,Muy alto,0.67,2.06,-98.61,17.47,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,XOCHIHUEHUETLAN,12070,7862.0,4122.0,52.43,3740.0,47.57,2184.0,27.78,4632.0,58.92,1046.0,13.3,26124.66,0.3,31.05,4.68,,74.65,19.32,,Alto,,,Medio,0.81,0.24,-98.49,17.91,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,XOCHISTLAHUACA,12071,29891.0,15631.0,52.29,14260.0,47.71,9494.0,31.76,18157.0,60.74,2145.0,7.18,45430.38,0.66,100.0,93.78,,87.48,41.33,,Muy alto,,,Muy alto,0.7,2.34,-98.24,16.79,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,ZAPOTITLAN TABLAS,12072,12004.0,6175.0,51.44,5829.0,48.56,4445.0,37.03,6806.0,56.7,750.0,6.25,22850.21,0.53,100.0,96.67,,91.37,52.1,,Muy alto,,,Muy alto,0.71,2.48,-98.78,17.42,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,ZIRANDARO,12073,18031.0,8952.0,49.65,9079.0,50.35,5054.0,28.03,9895.0,54.88,2083.0,11.55,213881.95,0.08,100.0,0.16,,71.5,24.82,,Alto,,,Medio,0.77,0.8,-100.98,18.48,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,ZITLALA,12074,21977.0,11926.0,54.27,10051.0,45.73,7524.0,34.24,12239.0,55.69,2160.0,9.83,30440.4,0.72,72.35,63.23,,89.24,38.55,,Muy alto,,,Alto,0.74,1.72,-99.19,17.69,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,EDUARDO NERI,12075,53126.0,27401.0,51.58,25725.0,48.42,16241.0,30.57,32799.0,61.74,4083.0,7.69,124796.0,0.43,36.76,17.9,,65.59,24.78,,Medio,,,Bajo,0.83,0.1,-99.53,17.65,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,ACATEPEC,12076,40197.0,20657.0,51.39,19540.0,48.61,16399.0,40.8,21998.0,54.73,1800.0,4.48,63152.04,0.64,100.0,97.76,,96.03,61.54,,Muy alto,,,Muy alto,0.66,3.2,-98.91,17.33,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,MARQUELIA,12077,14280.0,7253.0,50.79,7027.0,49.21,4301.0,30.12,8644.0,60.53,1335.0,9.35,20933.5,0.68,51.98,8.85,,59.71,18.59,,Alto,,,Medio,0.82,0.28,-98.82,16.58,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,COCHOAPA EL GRANDE,12078,21241.0,11312.0,53.26,9929.0,46.74,9842.0,46.33,9832.0,46.29,1567.0,7.38,62150.31,0.34,100.0,99.5,,99.44,84.23,,Muy alto,,,Muy alto,0.5,5.0,-98.46,17.19,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,JOSE JOAQUIN DE HERRERA,12079,18381.0,9590.0,52.17,8791.0,47.83,7169.0,39.0,10231.0,55.66,981.0,5.34,13200.45,1.39,100.0,97.74,,94.97,59.4,,Muy alto,,,Muy alto,0.63,2.99,-99.02,17.45,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,JUCHITAN,12080,7559.0,3741.0,49.49,3818.0,50.51,2254.0,29.82,4358.0,57.65,947.0,12.53,25200.93,0.3,100.0,9.09,,65.73,20.59,,Muy alto,,,Medio,0.76,0.76,-98.64,16.63,0.0,0.0,0.0,0.0,0.0,0.0
GUERRERO,12,ILIATENCO,12081,11679.0,6113.0,52.34,5566.0,47.66,4048.0,34.66,6746.0,57.76,885.0,7.58,24066.48,0.49,100.0,96.38,,80.24,38.67,,Muy alto,,,Muy alto,0.73,1.82,-98.69,17.05,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,ACATLAN,13001,22268.0,11563.0,51.93,10705.0,48.07,6502.0,29.2,13919.0,62.51,1847.0,8.29,23978.12,0.93,100.0,0.91,,39.29,4.9,,Medio,,,Bajo,0.84,-0.3,-98.44,20.15,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,ACAXOCHITLAN,13002,46065.0,24348.0,52.86,21717.0,47.14,15410.0,33.45,27668.0,60.06,2981.0,6.47,23708.8,1.94,88.9,49.0,,80.09,28.51,,Alto,,,Medio,0.79,0.71,-98.2,20.16,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,ACTOPAN,13003,61002.0,31925.0,52.33,29077.0,47.67,15550.0,25.49,40158.0,65.83,5292.0,8.68,26969.48,2.26,47.09,8.49,,48.02,3.66,,Muy bajo,,,Muy bajo,0.9,-0.87,-98.94,20.27,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,AGUA BLANCA DE ITURBIDE,13004,10313.0,5400.0,52.36,4913.0,47.64,2927.0,28.38,6453.0,62.57,933.0,9.05,11907.74,0.87,100.0,1.62,,60.0,8.3,,Medio,,,Bajo,0.84,0.03,-98.36,20.35,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,AJACUBA,13005,18872.0,9764.0,51.74,9108.0,48.26,4561.0,24.17,12425.0,65.84,1886.0,9.99,23722.95,0.8,56.26,0.88,,48.07,4.52,,Muy bajo,,,Bajo,0.89,-0.67,-99.12,20.09,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,ALFAJAYUCAN,13006,19162.0,9964.0,52.0,9198.0,48.0,5016.0,26.18,11864.0,61.91,2281.0,11.9,43008.49,0.45,100.0,37.51,,48.56,7.78,,Medio,,,Bajo,0.85,-0.31,-99.35,20.41,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,ALMOLOYA,13007,12546.0,6476.0,51.62,6070.0,48.38,3366.0,26.83,8052.0,64.18,1128.0,8.99,27053.37,0.46,55.22,0.44,,50.24,3.84,,Bajo,,,Bajo,0.88,-0.55,-98.4,19.7,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,APAN,13008,46681.0,24393.0,52.25,22288.0,47.75,11525.0,24.69,30831.0,66.05,4323.0,9.26,32012.44,1.46,38.32,0.69,,41.36,3.63,,Muy bajo,,,Muy bajo,0.9,-0.93,-98.45,19.71,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,EL ARENAL,13009,19836.0,10261.0,51.73,9575.0,48.27,5241.0,26.42,12955.0,65.31,1639.0,8.26,13655.62,1.45,100.0,3.57,,48.89,4.89,,Bajo,,,Bajo,0.87,-0.62,-98.91,20.22,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,ATITALAQUIA,13010,31525.0,16044.0,50.89,15481.0,49.11,7463.0,23.67,21550.0,68.36,2512.0,7.97,6199.8,5.08,39.71,1.11,,28.96,1.36,,Muy bajo,,,Muy bajo,0.93,-1.05,-99.22,20.06,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,ATLAPEXCO,13011,19812.0,10301.0,51.99,9511.0,48.01,5235.0,26.42,11938.0,60.26,2630.0,13.27,14136.94,1.4,100.0,85.14,,65.16,18.67,,Medio,,,Medio,0.83,0.4,-98.35,21.02,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,ATOTONILCO EL GRANDE,13012,30135.0,15874.0,52.68,14261.0,47.32,8037.0,26.67,19176.0,63.63,2921.0,9.69,45491.96,0.66,72.07,1.19,,52.42,7.0,,Bajo,,,Bajo,0.86,-0.34,-98.67,20.29,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,ATOTONILCO DE TULA,13013,62470.0,32056.0,51.31,30414.0,48.69,17287.0,27.67,42090.0,67.38,3048.0,4.88,12145.62,5.14,47.67,3.49,,32.86,2.85,,Muy bajo,,,Muy bajo,0.92,-1.16,-99.22,20.01,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,CALNALI,13014,16150.0,8406.0,52.05,7744.0,47.95,4186.0,25.92,9515.0,58.92,2449.0,15.16,20915.55,0.77,100.0,41.98,,66.15,13.18,,Medio,,,Medio,0.83,0.19,-98.58,20.9,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,CARDONAL,13015,19431.0,10123.0,52.1,9308.0,47.9,5129.0,26.4,12314.0,63.37,1988.0,10.23,58871.47,0.33,100.0,80.02,,56.5,9.26,,Bajo,,,Bajo,0.86,-0.25,-99.12,20.61,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,CUAUTEPEC DE HINOJOSA,13016,60421.0,31555.0,52.23,28866.0,47.77,16814.0,27.83,38652.0,63.97,4932.0,8.16,38861.91,1.55,66.02,1.14,,67.32,9.04,,Bajo,,,Bajo,0.86,-0.44,-98.31,20.04,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,CHAPANTONGO,13017,12967.0,6690.0,51.59,6277.0,48.41,3328.0,25.67,8049.0,62.07,1590.0,12.26,27619.92,0.47,100.0,1.11,,49.26,8.38,,Medio,,,Bajo,0.84,0.01,-99.41,20.29,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,CHAPULHUACAN,13018,22903.0,11641.0,50.83,11262.0,49.17,6831.0,29.83,13690.0,59.77,2382.0,10.4,22951.91,1.0,100.0,11.85,,51.37,7.13,,Medio,,,Bajo,0.83,-0.02,-98.9,21.16,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,CHILCUAUTLA,13019,18909.0,9719.0,51.4,9190.0,48.6,4988.0,26.38,12146.0,64.23,1775.0,9.39,22109.17,0.86,100.0,63.28,,48.85,6.2,,Bajo,,,Bajo,0.86,-0.31,-99.23,20.33,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,ELOXOCHITLAN,13020,2593.0,1354.0,52.22,1239.0,47.78,578.0,22.29,1520.0,58.62,495.0,19.09,23749.72,0.11,100.0,1.74,,52.98,4.05,,Medio,,,Bajo,0.85,-0.31,-98.81,20.75,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,EMILIANO ZAPATA,13021,15175.0,7837.0,51.64,7338.0,48.36,3752.0,24.72,9947.0,65.55,1475.0,9.72,12222.82,1.24,36.84,0.84,,37.81,2.61,,Muy bajo,,,Muy bajo,0.91,-1.0,-98.55,19.66,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,EPAZOYUCAN,13022,16285.0,8406.0,51.62,7879.0,48.38,3869.0,23.76,10917.0,67.04,1494.0,9.17,14131.53,1.15,100.0,1.73,,36.82,3.25,,Bajo,,,Muy bajo,0.88,-0.76,-98.64,20.02,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,FRANCISCO I. MADERO,13023,36248.0,18952.0,52.28,17296.0,47.72,8654.0,23.87,24168.0,66.67,3423.0,9.44,9728.97,3.73,52.05,5.03,,48.21,4.23,,Muy bajo,,,Muy bajo,0.91,-0.88,-99.09,20.25,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,HUASCA DE OCAMPO,13024,17607.0,9288.0,52.75,8319.0,47.25,5119.0,29.07,10860.0,61.68,1628.0,9.25,30054.94,0.59,100.0,1.45,,51.13,9.23,,Bajo,,,Bajo,0.86,-0.43,-98.58,20.2,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,HUAUTLA,13025,20673.0,10812.0,52.3,9861.0,47.7,5248.0,25.39,11720.0,56.69,3705.0,17.92,28968.3,0.71,100.0,90.97,,64.23,16.16,,Alto,,,Medio,0.79,0.78,-98.29,21.03,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,HUAZALINGO,13026,12766.0,6571.0,51.47,6195.0,48.53,3786.0,29.66,7588.0,59.44,1392.0,10.9,10649.64,1.2,100.0,91.88,,86.15,32.2,,Alto,,,Medio,0.82,0.52,-98.51,20.98,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,HUEHUETLA,13027,22846.0,11830.0,51.78,11016.0,48.22,6528.0,28.57,13661.0,59.8,2657.0,11.63,21217.96,1.08,100.0,67.34,,75.76,25.48,,Alto,,,Alto,0.76,1.25,-98.08,20.46,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,HUEJUTLA DE REYES,13028,126781.0,65460.0,51.63,61321.0,48.37,37625.0,29.68,77907.0,61.45,11247.0,8.87,39045.1,3.25,65.05,72.97,,65.35,18.85,,Medio,,,Bajo,0.84,0.06,-98.42,21.14,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,HUICHAPAN,13029,47425.0,24645.0,51.97,22780.0,48.03,12082.0,25.48,30672.0,64.67,4654.0,9.81,65553.47,0.72,79.22,3.65,,42.44,3.61,,Bajo,,,Bajo,0.88,-0.68,-99.65,20.38,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,IXMIQUILPAN,13030,98654.0,52214.0,52.93,46440.0,47.07,26528.0,26.89,64587.0,65.47,7530.0,7.63,48262.51,2.04,61.88,61.04,,50.24,6.25,,Bajo,,,Bajo,0.89,-0.67,-99.22,20.48,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,JACALA DE LEDEZMA,13031,12290.0,6430.0,52.32,5860.0,47.68,3026.0,24.62,7647.0,62.22,1617.0,13.16,43706.7,0.28,100.0,1.54,,43.68,3.84,,Medio,,,Bajo,0.85,-0.32,-99.19,21.01,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,JALTOCAN,13032,10523.0,5385.0,51.17,5138.0,48.83,2856.0,27.14,6412.0,60.93,1250.0,11.88,3803.38,2.77,43.75,89.56,,75.21,19.89,,Medio,,,Medio,0.83,0.31,-98.54,21.13,0.0,0.0,0.0,0.0,0.0,0.0
HIDALGO,13,JUAREZ HIDALGO,13033,2895.0,1525.0,52.68,1370.0,47.32,701.0,24.21,1718.0,59.34,476.0,16.44,10982.97,0.26,100.0,3.18,,55.64,4.35,,Medio,,,Bajo,0.85,-0.17,-98.83,20.78,0.0,0.0,0.0,0.0,0.0,0.0
